image,date,width,height,task,type,region,disease,crop,area,grow,risk,xtl,ytl,xbr,ybr
V006_77_1_18_11_03_13_2_7688w_20201105_184.jpg,2020/11/05,4032,3024,77,1,4,18,11,3,13,2,453,1073,3317,2857
V006_77_1_18_11_03_13_2_7688w_20201105_186.jpg,2020/11/05,4032,3024,77,1,4,18,11,3,13,2,302,892,3047,2412
V006_77_1_18_11_03_13_2_7688w_20201105_189.jpg,2020/11/05,4032,3024,77,1,4,18,11,3,13,2,588,532,2684,2620
V006_77_1_18_11_03_13_2_7688w_20201105_190.jpg,2020/11/05,4032,3024,77,1,4,18,11,3,13,2,992,928,3332,2476
V006_77_1_18_11_03_13_2_7688w_20201109_192.jpg,2020/11/09,4032,3024,77,1,4,18,11,3,13,2,1071,664,3875,2080
V006_77_1_18_11_03_13_2_8419w_20200916_7.jpg,2020/09/16,4032,1908,77,1,4,18,11,3,13,2,1032,565,2238,1908
V006_77_1_18_11_03_13_2_8419w_20200916_8.jpg,2020/09/16,4032,1908,77,1,4,18,11,3,13,2,1179,333,2516,1630
V006_77_1_18_11_03_13_2_8419w_20200918_10.jpg,2020/09/18,4032,1908,77,1,4,18,11,3,13,2,862,450,2436,1873
V006_77_1_18_11_03_13_2_8419w_20200918_11.jpg,2020/09/18,4032,1908,77,1,4,18,11,3,13,2,1154,242,2366,1413
V006_77_1_18_11_03_13_2_8419w_20200918_22.jpg,2020/09/18,4032,1908,77,1,4,18,11,3,13,2,719,91,3418,1594
V006_77_1_18_11_03_13_2_8419w_20200918_24.jpg,2020/09/18,4032,1908,77,1,4,18,11,3,13,2,1259,76,3235,1816
V006_77_1_18_11_03_13_2_8419w_20200918_25.jpg,2020/09/18,4032,1908,77,1,4,18,11,3,13,2,1802,884,3768,1829
V006_77_1_18_11_03_13_2_8419w_20200918_26.jpg,2020/09/18,4032,1908,77,1,4,18,11,3,13,2,634,101,3007,1534
V006_77_1_18_11_03_13_2_8419w_20200918_9.jpg,2020/09/18,4032,1908,77,1,4,18,11,3,13,2,1530,207,2777,1358
V006_77_1_18_11_03_13_2_8419w_20200920_34.jpg,2020/09/20,4032,1908,77,1,4,18,11,3,13,2,1196,734,2080,1834
V006_77_1_18_11_03_13_2_8419w_20200920_37.jpg,2020/09/20,4032,1908,77,1,4,18,11,3,13,2,1249,785,2492,1288
V006_77_1_18_11_03_13_2_8419w_20200920_38.jpg,2020/09/20,4032,1908,77,1,4,18,11,3,13,2,1695,262,2852,1343
V006_77_1_18_11_03_13_2_8419w_20200920_39.jpg,2020/09/20,4032,1908,77,1,4,18,11,3,13,2,1534,0,2942,1108
V006_77_1_18_11_03_13_2_8419w_20200920_41.jpg,2020/09/20,4032,1908,77,1,4,18,11,3,13,2,804,0,1836,1908
V006_77_1_18_11_03_13_2_8419w_20200922_45.jpg,2020/09/22,4032,1908,77,1,4,18,11,3,13,2,1164,322,2935,1645
V006_77_1_18_11_03_13_2_8419w_20200922_49.jpg,2020/09/22,4032,1908,77,1,4,18,11,3,13,2,1484,804,3102,1584
V006_77_1_18_11_03_13_2_8419w_20200922_53.jpg,2020/09/22,4032,1908,77,1,4,18,11,3,13,2,1303,101,3167,1799
V006_77_1_18_11_03_13_2_8419w_20200922_54.jpg,2020/09/22,4032,1908,77,1,4,18,11,3,13,2,1382,116,2882,1908
V006_77_1_18_11_03_13_2_8419w_20200924_62.jpg,2020/09/24,4032,1908,77,1,4,18,11,3,13,2,1203,61,2441,1679
V006_77_1_18_11_03_13_2_8419w_20200924_67.jpg,2020/09/24,4032,1908,77,1,4,18,11,3,13,2,583,282,3067,1503
V006_77_1_18_11_03_13_2_8419w_20200924_68.jpg,2020/09/24,4032,1908,77,1,4,18,11,3,13,2,1477,522,2574,1654
V006_77_1_18_11_03_13_2_8419w_20200924_69.jpg,2020/09/24,4032,1908,77,1,4,18,11,3,13,2,1239,899,1935,1748
V006_77_1_18_11_03_13_2_8419w_20200924_70.jpg,2020/09/24,4032,1908,77,1,4,18,11,3,13,2,1383,264,3435,1666
V006_77_1_18_11_03_13_2_8419w_20200924_73.jpg,2020/09/24,4032,1908,77,1,4,18,11,3,13,2,994,0,2972,1744
V006_77_1_18_11_03_13_2_8419w_20200924_75.jpg,2020/09/24,4032,1908,77,1,4,18,11,3,13,2,724,63,2547,1873
V006_77_1_18_11_03_13_2_8419w_20200926_78.jpg,2020/09/26,4032,1908,77,1,4,18,11,3,13,2,705,0,3088,1908
V006_77_1_18_11_03_13_2_8419w_20200926_80.jpg,2020/09/26,4032,1908,77,1,4,18,11,3,13,2,991,0,3088,1672
V006_77_1_18_11_03_13_2_8419w_20200928_102.jpg,2020/09/28,4032,1908,77,1,4,18,11,3,13,2,644,1,1705,1719
V006_77_1_18_11_03_13_2_8419w_20200928_104.jpg,2020/09/28,4032,1908,77,1,4,18,11,3,13,2,1448,0,2641,1908
V006_77_1_18_11_03_13_2_8419w_20200930_110.jpg,2020/09/30,4032,1908,77,1,4,18,11,3,13,2,899,212,3738,1908
V006_77_1_18_11_03_13_2_8419w_20200930_111.jpg,2020/09/30,4032,1908,77,1,4,18,11,3,13,2,784,0,3922,1908
V006_77_1_18_11_03_13_2_8419w_20200930_113.jpg,2020/09/30,4032,1908,77,1,4,18,11,3,13,2,1401,130,3502,1672
V006_77_1_18_11_03_13_2_8419w_20200930_117.jpg,2020/09/30,4032,1908,77,1,4,18,11,3,13,2,1508,0,3269,1716
V006_77_1_18_11_03_13_2_8419w_20200930_170.jpg,2020/09/30,4032,3024,77,1,4,18,11,3,13,2,1354,976,2772,2341
V006_77_1_18_11_03_13_2_8419w_20200930_171.jpg,2020/09/30,4032,3024,77,1,4,18,11,3,13,2,934,950,3043,2325
V006_77_1_18_11_03_13_2_8419w_20201006_121.jpg,2020/10/06,1593,1997,77,1,4,18,11,3,13,2,360,396,1397,1858
V006_77_1_18_11_03_13_2_8419w_20201006_122.jpg,2020/10/06,1852,3095,77,1,4,18,11,3,13,2,190,618,1593,2407
V006_77_1_18_11_03_13_2_8419w_20201006_123.jpg,2020/10/06,1514,2927,77,1,4,18,11,3,13,2,248,774,1344,2410
V006_77_1_18_11_03_13_2_8419w_20201006_128.jpg,2020/10/06,2434,3040,77,1,4,18,11,3,13,2,1423,1715,2185,2717
V006_77_1_18_11_03_13_2_8419w_20201009_136.jpg,2020/10/09,1909,2771,77,1,4,18,11,3,13,2,180,796,1674,2663
V006_77_1_18_11_03_13_2_8419w_20201009_146.jpg,2020/10/09,1984,2882,77,1,4,18,11,3,13,2,647,766,1407,2262
V006_77_1_18_11_03_13_2_8419w_20201009_147.jpg,2020/10/09,1532,1959,77,1,4,18,11,3,13,2,200,618,809,1764
V006_77_1_18_11_03_13_2_8419w_20201009_149.jpg,2020/10/09,1514,2344,77,1,4,18,11,3,13,2,211,1058,1443,2237
V006_77_1_18_11_03_13_2_8419w_20201009_150.jpg,2020/10/09,2391,3780,77,1,4,18,11,3,13,2,143,636,2308,3741
V006_77_1_18_11_03_13_2_8419w_20201011_159.jpg,2020/10/11,2241,2428,77,1,4,18,11,3,13,2,449,158,1867,1066
V006_77_1_18_11_03_13_2_8419w_20201011_164.jpg,2020/10/11,1825,2580,77,1,4,18,11,3,13,2,190,467,1696,2027
V006_77_1_18_11_03_13_2_8419w_20201011_165.jpg,2020/10/11,1957,3076,77,1,4,18,11,3,13,2,97,295,1809,1852
V006_77_1_18_11_03_13_2_8419w_20201011_182.JPG,2020/10/11,4032,3024,77,1,4,18,11,3,13,2,0,765,1238,2580
V006_77_1_18_11_03_13_2_8419w_20201012_183.JPG,2020/10/12,4032,3024,77,1,4,18,11,3,13,2,1116,0,2580,2490
V006_77_1_18_11_03_13_2_8419w_20201012_189.JPG,2020/10/12,4032,3024,77,1,4,18,11,3,13,2,1336,240,2543,1780
V006_77_1_18_11_03_13_2_8419w_20201012_190.JPG,2020/10/12,4032,3024,77,1,4,18,11,3,13,2,1136,526,2220,2529
V006_77_1_18_11_03_13_2_8419w_20201012_193.JPG,2020/10/12,4032,3024,77,1,4,18,11,3,13,2,767,552,1821,2915
V006_77_1_18_11_03_13_2_8419w_20201012_194.JPG,2020/10/12,4032,3024,77,1,4,18,11,3,13,2,1974,1038,3455,2374
V006_77_1_18_11_03_13_2_8419w_20201012_197.JPG,2020/10/12,4032,3024,77,1,4,18,11,3,13,2,23,398,1886,2568
V006_77_1_18_11_03_13_2_8419w_20201012_198.JPG,2020/10/12,4032,3024,77,1,4,18,11,3,13,2,286,572,4032,2765
V006_77_1_18_11_03_13_2_8419w_20201012_202.jpg,2020/10/12,4032,3024,77,1,4,18,11,3,13,2,984,1079,2877,2221
V006_77_1_18_11_03_13_2_8419w_20201012_203.jpg,2020/10/12,4032,3024,77,1,4,18,11,3,13,2,804,889,3317,2511
V006_77_1_18_11_03_13_2_8419w_20201012_206.jpg,2020/10/12,4032,3024,77,1,4,18,11,3,13,2,1595,979,3418,2191
V006_77_1_18_11_03_13_2_8419w_20201012_208.jpg,2020/10/12,4032,3024,77,1,4,18,11,3,13,2,914,1109,3257,2401
V006_77_1_18_11_03_13_2_8419w_20201014_212.JPG,2020/10/14,4032,3024,77,1,4,18,11,3,13,2,176,461,3140,2494
V006_77_1_18_11_03_13_2_8419w_20201014_219.JPG,2020/10/14,4032,3024,77,1,4,18,11,3,13,2,784,168,3868,2261
V006_77_1_18_11_03_13_2_8419w_20201014_221.JPG,2020/10/14,4032,3024,77,1,4,18,11,3,13,2,537,532,3721,2745
V006_77_1_18_11_03_13_2_8419w_20201014_223.JPG,2020/10/14,4032,3024,77,1,4,18,11,3,13,2,747,532,3801,2625
V006_77_1_18_11_03_13_2_8419w_20201014_225.JPG,2020/10/14,4032,3024,77,1,4,18,11,3,13,2,724,398,4032,2571
V006_77_1_18_11_03_13_2_8419w_20201016_226.JPG,2020/10/16,4032,3024,77,1,4,18,11,3,13,2,674,238,3658,2551
V006_77_1_18_11_03_13_2_8419w_20201016_229.JPG,2020/10/16,4032,3024,77,1,4,18,11,3,13,2,483,428,2997,2611
V006_77_1_18_11_03_13_2_8419w_20201016_231.JPG,2020/10/16,4032,3024,77,1,4,18,11,3,13,2,342,558,979,1826
V006_77_1_18_11_03_13_2_8419w_20201018_242.JPG,2020/10/18,4032,3024,77,1,4,18,11,3,13,2,1288,1232,2185,2708
V006_77_1_18_11_03_13_2_8419w_20201018_244.JPG,2020/10/18,4032,3024,77,1,4,18,11,3,13,2,627,712,3861,2665
V006_77_1_18_11_03_13_2_8419w_20201018_246.JPG,2020/10/18,4032,3024,77,1,4,18,11,3,13,2,1198,750,2536,2542
V006_77_1_18_11_03_13_2_8419w_20201018_251.JPG,2020/10/18,4032,3024,77,1,4,18,11,3,13,2,677,331,3241,2284
V006_77_1_18_11_03_13_2_8419w_20201018_254.JPG,2020/10/18,4032,3024,77,1,4,18,11,3,13,2,687,732,2637,2555
V006_77_1_18_11_03_13_2_8419w_20201018_258.JPG,2020/10/18,4032,3024,77,1,4,18,11,3,13,2,416,331,3721,2815
V006_77_1_18_11_03_13_2_8419w_20201020_265.JPG,2020/10/20,4032,3024,77,1,4,18,11,3,13,2,303,308,3177,1301
V006_77_1_18_11_03_13_2_8419w_20201020_268.JPG,2020/10/20,4032,3024,77,1,4,18,11,3,13,2,1945,558,3998,2451
V006_77_1_18_11_03_13_2_8419w_20201020_270.JPG,2020/10/20,4032,3024,77,1,4,18,11,3,13,2,1965,1059,4032,2712
V006_77_1_18_11_03_13_2_8419w_20201022_276.JPG,2020/10/22,4032,3024,77,1,4,18,11,3,13,2,874,1320,2043,3024
V006_77_1_18_11_03_13_2_8419w_20201022_277.JPG,2020/10/22,4032,3024,77,1,4,18,11,3,13,2,306,582,3088,2174
V006_77_1_18_11_03_13_2_8419w_20201022_279.JPG,2020/10/22,4032,3024,77,1,4,18,11,3,13,2,997,512,3281,1687
V006_77_1_18_11_03_13_2_8419w_20201022_281.JPG,2020/10/22,4032,3024,77,1,4,18,11,3,13,2,343,388,3127,2682
V006_77_1_18_11_03_13_2_8419w_20201022_283.JPG,2020/10/22,4032,3024,77,1,4,18,11,3,13,2,814,609,3988,3002
V006_77_1_18_11_03_13_2_9008w_20200918_2.jpg,2020/09/18,4032,3024,77,1,4,18,11,3,13,2,1040,932,3264,2512
V006_77_1_18_11_03_13_2_9008w_20200918_3.jpg,2020/09/18,4032,3024,77,1,4,18,11,3,13,2,852,504,3464,2928
V006_77_1_18_11_03_13_2_9008w_20200918_5.jpg,2020/09/18,4032,3024,77,1,4,18,11,3,13,2,948,360,3504,2396
V006_77_1_18_11_03_13_2_9008w_20200921_12.jpg,2020/09/21,4032,3024,77,1,4,18,11,3,13,2,1604,400,3136,2364
V006_77_1_18_11_03_13_2_9008w_20200921_8.jpg,2020/09/21,4032,3024,77,1,4,18,11,3,13,2,1864,948,3224,2120
V006_77_1_18_11_03_13_2_9008w_20200921_9.jpg,2020/09/21,4032,3024,77,1,4,18,11,3,13,2,1236,1036,3400,2452
V006_77_1_18_11_03_13_2_9008w_20200923_19.jpg,2020/09/23,8000,6000,77,1,4,18,11,3,13,2,1685,819,7051,5245
V006_77_1_18_11_03_13_2_9008w_20200923_20.jpg,2020/09/23,8000,6000,77,1,4,18,11,3,13,2,1868,787,7048,5277
V006_77_1_18_11_03_13_2_9008w_20200924_25.jpg,2020/09/24,8000,6000,77,1,4,18,11,3,13,2,1610,580,6250,4160
V006_77_1_18_11_03_13_2_9008w_20200924_30.jpg,2020/09/24,8000,6000,77,1,4,18,11,3,13,2,3870,730,7140,5090
V006_77_1_18_11_03_13_2_9008w_20200925_34.jpg,2020/09/25,8000,6000,77,1,4,18,11,3,13,2,3790,2480,7670,5300
V006_77_1_18_11_03_13_2_9008w_20200928_41.jpg,2020/09/28,8000,6000,77,1,4,18,11,3,13,2,2702,1851,6392,4471
V006_77_1_18_11_03_13_2_9008w_20201007_62.jpg,2020/10/07,8000,6000,77,1,4,18,11,3,13,2,2877,517,6489,3729
V006_77_1_18_11_03_13_2_9008w_20201008_72.jpg,2020/10/08,4032,3024,77,1,4,18,11,3,13,2,994,716,3345,2612
V006_77_1_18_11_03_13_2_9008w_20201014_88.jpg,2020/10/14,4032,3024,77,1,4,18,11,3,13,2,1139,746,3300,2882
V006_77_1_18_11_03_13_2_9008w_20201015_95.jpg,2020/10/15,4032,3024,77,1,4,18,11,3,13,2,1232,744,3500,2480
V006_77_1_18_11_03_13_2_9008w_20201015_96.jpg,2020/10/15,4032,3024,77,1,4,18,11,3,13,2,1148,736,3260,2764
V006_77_1_18_11_03_13_2_9008w_20201019_107.jpg,2020/10/19,4032,3024,77,1,4,18,11,3,13,2,1484,832,4000,2404
V006_77_1_18_11_03_13_2_9008w_20201020_111.jpg,2020/10/20,4032,3024,77,1,4,18,11,3,13,2,1728,584,3464,1960
V006_77_1_18_11_03_13_2_9008w_20201021_115.jpg,2020/10/21,4032,3024,77,1,4,18,11,3,13,2,1788,820,2844,2040
V006_77_1_18_11_03_13_2_9008w_20201021_117.jpg,2020/10/21,4032,3024,77,1,4,18,11,3,13,2,1488,864,3532,2580
V006_77_1_18_11_03_13_2_9008w_20201021_119.jpg,2020/10/21,4032,3024,77,1,4,18,11,3,13,2,1392,24,3336,2244
V006_77_1_18_11_03_13_2_9008w_20201023_127.jpg,2020/10/23,4032,3024,77,1,4,18,11,3,13,2,2076,460,3340,2028
V006_77_1_18_11_03_13_2_9008w_20201023_129.jpg,2020/10/23,4032,3024,77,1,4,18,11,3,13,2,1528,588,3204,2560
V006_77_1_18_11_03_13_2_9008w_20201026_133.jpg,2020/10/26,4032,3024,77,1,4,18,11,3,13,2,1020,800,3336,2220
V006_77_1_18_11_03_13_2_9008w_20201027_145.jpg,2020/10/27,4032,3024,77,1,4,18,11,3,13,2,1664,784,3264,2644
V006_77_1_18_11_03_13_2_9008w_20201102_170.jpg,2020/11/02,4032,3024,77,1,4,18,11,3,13,2,984,784,3364,2564
V006_77_1_18_11_03_13_2_9008w_20201102_171.jpg,2020/11/02,4032,3024,77,1,4,18,11,3,13,2,640,668,3776,2924
V006_77_1_18_11_03_13_2_9008w_20201104_186.jpg,2020/11/04,4032,3024,77,1,4,18,11,3,13,2,1300,564,3304,2732
V006_77_1_18_11_03_13_2_9008w_20201106_198.jpg,2020/11/06,4032,3024,77,1,4,18,11,3,13,2,1884,916,3516,2300
V006_77_1_18_11_03_13_2_9008w_20201106_200.jpg,2020/11/06,4032,3024,77,1,4,18,11,3,13,2,1484,612,3016,2280
V006_77_1_18_11_03_13_2_9008w_20201110_211.jpg,2020/11/10,4032,3024,77,1,4,18,11,3,13,2,720,136,3568,2136
V006_77_1_18_11_03_13_2_9008w_20201110_214.jpg,2020/11/10,4032,3024,77,1,4,18,11,3,13,2,996,640,3636,2760
V006_77_1_18_11_03_13_2_9008w_20201111_218.jpg,2020/11/11,4032,3024,77,1,4,18,11,3,13,2,1460,284,3516,2312
V006_77_1_18_11_03_13_2_9008w_20201112_223.jpg,2020/11/12,4032,3024,77,1,4,18,11,3,13,2,904,604,2980,2332
V006_77_1_18_11_03_13_2_9008w_20201112_227.jpg,2020/11/12,4032,3024,77,1,4,18,11,3,13,2,1700,752,3124,1836
V006_77_1_18_11_03_13_2_9008w_20201113_231.jpg,2020/11/13,4032,3024,77,1,4,18,11,3,13,2,1604,944,3316,2332
V006_77_1_18_11_03_13_2_9008w_20201113_232.jpg,2020/11/13,4032,3024,77,1,4,18,11,3,13,2,1140,700,3676,2288
V006_77_1_18_11_03_13_2_9008w_20201113_233.jpg,2020/11/13,4032,3024,77,1,4,18,11,3,13,2,1676,448,3100,2344
V006_77_1_18_11_03_13_2_9008w_20201113_234.jpg,2020/11/13,4032,3024,77,1,4,18,11,3,13,2,1664,676,3072,2664
V006_77_1_18_11_03_13_2_9008w_20201117_241.jpg,2020/11/17,4032,3024,77,1,4,18,11,3,13,2,892,644,3264,2820
V006_77_1_18_11_03_13_2_9008w_20201117_242.jpg,2020/11/17,4032,3024,77,1,4,18,11,3,13,2,492,784,3672,2968
V006_77_1_18_11_03_13_2_9008w_20201117_244.jpg,2020/11/17,4032,3024,77,1,4,18,11,3,13,2,1504,916,3360,2304
V006_77_1_18_11_03_13_2_9008w_20201118_246.jpg,2020/11/18,4032,3024,77,1,4,18,11,3,13,2,688,372,2796,2400
V006_77_1_18_11_03_13_2_9008w_20201120_255.jpg,2020/11/20,4032,3024,77,1,4,18,11,3,13,2,1732,656,2848,1856
V006_77_1_18_11_03_13_2_9008w_20201120_256.jpg,2020/11/20,4032,3024,77,1,4,18,11,3,13,2,1304,244,2984,1884
V006_77_1_18_11_03_13_2_9008w_20201124_267.jpg,2020/11/24,4032,3024,77,1,4,18,11,3,13,2,1204,312,2956,2360
V006_77_1_18_11_03_13_2_9008w_20201125_270.jpg,2020/11/25,4032,3024,77,1,4,18,11,3,13,2,1520,772,3488,2448
V006_77_1_18_11_03_13_2_9008w_20201126_277.jpg,2020/11/26,4032,3024,77,1,4,18,11,3,13,2,908,352,3444,2316
V006_77_1_18_11_03_13_2_9008w_20201127_278.jpg,2020/11/27,4032,3024,77,1,4,18,11,3,13,2,1496,488,3472,1876
V006_77_1_18_11_03_13_2_9605w_20200916_1.jpg,2020/09/16,4032,3024,77,1,4,18,11,3,13,2,802,559,3815,2196
V006_77_1_18_11_03_13_2_9605w_20200916_2.jpg,2020/09/16,4032,3024,77,1,4,18,11,3,13,2,712,629,4032,2241
V006_77_1_18_11_03_13_2_9605w_20200916_5.jpg,2020/09/16,4032,3024,77,1,4,18,11,3,13,2,1450,652,3135,2194
V006_77_1_18_11_03_13_2_9605w_20200916_7.jpg,2020/09/16,4032,3024,77,1,4,18,11,3,13,2,1184,778,3152,2148
V006_77_1_18_11_03_13_2_9605w_20200916_8.jpg,2020/09/16,4032,3024,77,1,4,18,11,3,13,2,431,738,2991,2140
V006_77_1_18_11_03_13_2_9605w_20200916_9.jpg,2020/09/16,4032,3024,77,1,4,18,11,3,13,2,1205,604,3646,2314
V006_77_1_18_11_03_13_2_9605w_20200918_10.jpg,2020/09/18,4032,3024,77,1,4,18,11,3,13,2,108,998,2901,2234
V006_77_1_18_11_03_13_2_9605w_20200918_14.jpg,2020/09/18,4032,3024,77,1,4,18,11,3,13,2,862,704,3430,2476
V006_77_1_18_11_03_13_2_9605w_20200918_17.jpg,2020/09/18,4032,3024,77,1,4,18,11,3,13,2,1182,762,2457,2104
V006_77_1_18_11_03_13_2_9605w_20200918_18.jpg,2020/09/18,4032,3024,77,1,4,18,11,3,13,2,884,663,2019,1799
V006_77_1_18_11_03_13_2_9605w_20200920_20.jpg,2020/09/20,4032,3024,77,1,4,18,11,3,13,2,1279,865,2453,2038
V006_77_1_18_11_03_13_2_9605w_20200920_24.jpg,2020/09/20,4032,3024,77,1,4,18,11,3,13,2,1913,4,3239,1190
V006_77_1_18_11_03_13_2_9605w_20200920_25.jpg,2020/09/20,4032,3024,77,1,4,18,11,3,13,2,927,589,3329,2261
V006_77_1_18_11_03_13_2_9605w_20200923_28.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,2,1012,544,3645,2386
V006_77_1_18_11_03_13_2_9605w_20200923_33.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,2,250,195,3541,2242
V006_77_1_18_11_03_13_2_9605w_20200925_44.jpg,2020/09/25,4032,3024,77,1,4,18,11,3,13,2,1948,1012,2397,1527
V006_77_1_18_11_03_13_2_9605w_20200927_53.jpg,2020/09/27,8000,6000,77,1,4,18,11,3,13,2,0,230,6972,5245
V006_77_1_18_11_03_13_2_9605w_20200930_58.jpg,2020/09/30,4032,3024,77,1,4,18,11,3,13,2,795,1074,2941,2420
V006_77_1_18_11_03_13_2_9605w_20201002_67.jpg,2020/10/02,4032,3024,77,1,4,18,11,3,13,2,1010,962,3282,2058
V006_77_1_18_11_03_13_2_9605w_20201002_69.jpg,2020/10/02,8000,6000,77,1,4,18,11,3,13,2,3348,1331,7123,4804
V006_77_1_18_11_03_13_2_9605w_20201002_72.jpg,2020/10/02,8000,6000,77,1,4,18,11,3,13,2,2958,0,5851,5465
V006_77_1_18_11_03_13_2_9605w_20201007_84.jpg,2020/10/07,4032,3024,77,1,4,18,11,3,13,2,999,817,2711,2049
V006_77_1_18_11_03_13_2_9605w_20201007_85.jpg,2020/10/07,4032,3024,77,1,4,18,11,3,13,2,794,747,3212,2474
V006_77_1_18_11_03_13_2_9605w_20201007_88.jpg,2020/10/07,4032,3024,77,1,4,18,11,3,13,2,709,462,2931,2404
V006_77_1_18_11_03_13_2_9605w_20201007_89.jpg,2020/10/07,4032,3024,77,1,4,18,11,3,13,2,2175,909,3096,2043
V006_77_1_18_11_03_13_2_9605w_20201009_92.jpg,2020/10/09,4032,3024,77,1,4,18,11,3,13,2,1150,778,3606,2050
V006_77_1_18_11_03_13_2_9605w_20201009_97.jpg,2020/10/09,4032,3024,77,1,4,18,11,3,13,2,424,762,3322,2524
V006_77_1_18_11_03_13_2_9605w_20201012_100.jpg,2020/10/12,4032,3024,77,1,4,18,11,3,13,2,664,87,3732,2139
V006_77_1_18_11_03_13_2_9605w_20201012_101.jpg,2020/10/12,8000,6000,77,1,4,18,11,3,13,2,2808,1371,7552,5075
V006_77_1_18_11_03_13_2_9605w_20201012_102.jpg,2020/10/12,8000,6000,77,1,4,18,11,3,13,2,3639,924,5991,3423
V006_77_1_18_11_03_13_2_9605w_20201012_107.jpg,2020/10/12,4032,3024,77,1,4,18,11,3,13,2,574,932,3867,2669
V006_77_1_18_11_03_13_2_9605w_20201014_116.jpg,2020/10/14,4032,3024,77,1,4,18,11,3,13,2,721,477,3482,2113
V006_77_1_18_11_03_13_2_9605w_20201016_119.jpg,2020/10/16,4032,3024,77,1,4,18,11,3,13,2,919,902,3167,2524
V006_77_1_18_11_03_13_2_9605w_20201016_121.jpg,2020/10/16,8000,6000,77,1,4,18,11,3,13,2,3008,850,5551,5175
V006_77_1_18_11_03_13_2_9605w_20201016_123.jpg,2020/10/16,8000,6000,77,1,4,18,11,3,13,2,1917,500,5101,5585
V006_77_1_18_11_03_13_2_9605w_20201016_126.jpg,2020/10/16,4032,3024,77,1,4,18,11,3,13,2,774,742,2826,2299
V006_77_1_18_11_03_13_2_9605w_20201026_157.jpg,2020/10/26,4032,3024,77,1,4,18,11,3,13,2,1022,858,2629,2173
V006_77_1_18_11_03_13_2_9605w_20201028_165.jpg,2020/10/28,4032,3024,77,1,4,18,11,3,13,2,782,851,4005,2503
V006_77_1_18_11_03_13_2_9605w_20201028_166.jpg,2020/10/28,4032,3024,77,1,4,18,11,3,13,2,712,777,2971,2419
V006_77_1_18_11_03_13_2_9605w_20201028_167.jpg,2020/10/28,4032,3024,77,1,4,18,11,3,13,2,616,156,3428,2199
V006_77_1_18_11_03_13_2_9605w_20201030_175.jpg,2020/10/30,4032,3024,77,1,4,18,11,3,13,2,1052,795,3600,2296
V006_77_1_18_11_03_13_2_9605w_20201102_183.jpg,2020/11/02,4032,3024,77,1,4,18,11,3,13,2,749,972,3477,2524
V006_77_1_18_11_03_13_2_9605w_20201102_184.jpg,2020/11/02,4032,3024,77,1,4,18,11,3,13,2,1060,987,3062,2124
V006_77_1_18_11_03_13_2_9605w_20201102_185.jpg,2020/11/02,4032,3024,77,1,4,18,11,3,13,2,1514,4,3366,853
V006_77_1_18_11_03_13_2_9605w_20201104_194.jpg,2020/11/04,4032,3024,77,1,4,18,11,3,13,2,1490,432,3147,1823
V006_77_1_18_11_03_13_2_9605w_20201104_197.jpg,2020/11/04,4032,3024,77,1,4,18,11,3,13,2,1170,552,3327,2084
V006_77_1_18_11_03_13_2_9605w_20201106_199.jpg,2020/11/06,4032,3024,77,1,4,18,11,3,13,2,776,669,3525,2246
V006_77_1_18_11_03_13_2_9605w_20201106_200.jpg,2020/11/06,4032,3024,77,1,4,18,11,3,13,2,598,320,3888,2157
V006_77_1_18_11_03_13_2_9605w_20201109_208.jpg,2020/11/09,4032,3024,77,1,4,18,11,3,13,2,474,747,3262,2584
V006_77_1_18_11_03_13_2_9605w_20201109_214.jpg,2020/11/09,4032,3024,77,1,4,18,11,3,13,2,1287,954,2649,2366
V006_77_1_18_11_03_13_2_9605w_20201109_215.jpg,2020/11/09,4032,3024,77,1,4,18,11,3,13,2,839,647,3202,2504
V006_77_1_18_11_03_13_2_9605w_20201111_217.jpg,2020/11/11,4032,3024,77,1,4,18,11,3,13,2,869,482,3502,2254
V006_77_1_18_11_03_13_2_9605w_20201111_219.jpg,2020/11/11,4032,3024,77,1,4,18,11,3,13,2,1172,549,3314,2356
V006_77_1_18_11_03_13_2_9605w_20201113_228.jpg,2020/11/13,4032,3024,77,1,4,18,11,3,13,2,933,410,3295,2352
V006_77_1_18_11_03_13_2_9605w_20201113_233.jpg,2020/11/13,4032,3024,77,1,4,18,11,3,13,2,1050,607,3787,2063
V006_77_1_18_11_03_13_2_9605w_20201116_237.jpg,2020/11/16,4032,3024,77,1,4,18,11,3,13,2,1778,1118,2661,1978
V006_77_1_18_11_03_13_2_9605w_20201116_240.jpg,2020/11/16,4032,3024,77,1,4,18,11,3,13,2,534,402,3892,2409
V006_77_1_18_11_03_13_2_9605w_20201116_241.jpg,2020/11/16,4032,3024,77,1,4,18,11,3,13,2,324,447,3732,2599
V006_77_1_18_11_03_13_2_9605w_20201116_243.jpg,2020/11/16,4032,3024,77,1,4,18,11,3,13,2,647,774,3660,2561
V006_77_1_18_11_03_13_2_9605w_20201118_246.jpg,2020/11/18,4032,3024,77,1,4,18,11,3,13,2,834,582,3677,2039
V006_77_1_18_11_03_13_2_9605w_20201118_247.jpg,2020/11/18,4032,3024,77,1,4,18,11,3,13,2,139,217,3392,2319
