image,date,width,height,task,type,region,disease,crop,area,grow,risk,xtl,ytl,xbr,ybr
V006_77_0_00_11_03_13_0_c04_20201222_0060_S01_1.JPG,2020/12/22,3024,3024,77,0,,0,11,3,13,0,486,732,2527,2341
V006_77_0_00_11_03_13_0_c04_20201222_0061_S01_1.JPG,2020/12/22,3024,3024,77,0,,0,11,3,13,0,358,812,2722,2244
V006_77_0_00_11_03_13_0_c04_20201222_0062_S01_1.JPG,2020/12/22,3024,3024,77,0,,0,11,3,13,0,679,670,2337,2319
V006_77_0_00_11_03_13_0_c04_20201222_0063_S01_1.JPG,2020/12/22,3024,3024,77,0,,0,11,3,13,0,753,778,2247,2768
V006_77_0_00_11_03_13_0_c04_20201223_0000_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1013,861,2191,2350
V006_77_0_00_11_03_13_0_c04_20201223_0001_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,948,568,1952,2568
V006_77_0_00_11_03_13_0_c04_20201223_0002_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,827,721,2326,2616
V006_77_0_00_11_03_13_0_c04_20201223_0003_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,633,908,2244,2300
V006_77_0_00_11_03_13_0_c04_20201223_0004_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,552,277,2178,2874
V006_77_0_00_11_03_13_0_c04_20201223_0005_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,661,289,2227,2698
V006_77_0_00_11_03_13_0_c04_20201223_0006_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,557,622,2630,2825
V006_77_0_00_11_03_13_0_c04_20201223_0007_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,785,603,2145,2662
V006_77_0_00_11_03_13_0_c04_20201223_0008_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,598,475,2071,2886
V006_77_0_00_11_03_13_0_c04_20201223_0009_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1055,695,2011,1980
V006_77_0_00_11_03_13_0_c04_20201223_0010_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1008,693,2086,2299
V006_77_0_00_11_03_13_0_c04_20201223_0011_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,361,940,1970,2230
V006_77_0_00_11_03_13_0_c04_20201223_0012_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,814,819,1986,2508
V006_77_0_00_11_03_13_0_c04_20201223_0013_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,633,706,1933,2446
V006_77_0_00_11_03_13_0_c04_20201223_0014_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,832,234,2413,2442
V006_77_0_00_11_03_13_0_c04_20201223_0015_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,646,474,2218,2705
V006_77_0_00_11_03_13_0_c04_20201223_0016_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,795,378,2209,2544
V006_77_0_00_11_03_13_0_c04_20201223_0017_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,769,471,2252,2602
V006_77_0_00_11_03_13_0_c04_20201223_0018_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1136,830,2465,2190
V006_77_0_00_11_03_13_0_c04_20201223_0019_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1029,501,2218,1778
V006_77_0_00_11_03_13_0_c04_20201223_0020_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,904,721,2233,2556
V006_77_0_00_11_03_13_0_c04_20201223_0021_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,912,504,2031,2509
V006_77_0_00_11_03_13_0_c04_20201223_0022_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1241,438,2307,2584
V006_77_0_00_11_03_13_0_c04_20201223_0023_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,746,496,2177,2620
V006_77_0_00_11_03_13_0_c04_20201223_0024_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,741,601,2087,2479
V006_77_0_00_11_03_13_0_c04_20201223_0025_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,933,535,2253,2498
V006_77_0_00_11_03_13_0_c04_20201223_0026_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,824,673,1769,2567
V006_77_0_00_11_03_13_0_c04_20201223_0027_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,913,426,2174,2725
V006_77_0_00_11_03_13_0_c04_20201223_0028_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,739,571,2247,1852
V006_77_0_00_11_03_13_0_c04_20201223_0029_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,695,807,2443,2064
V006_77_0_00_11_03_13_0_c04_20201223_0030_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,644,429,2165,2557
V006_77_0_00_11_03_13_0_c04_20201223_0031_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,505,599,2488,2041
V006_77_0_00_11_03_13_0_c04_20201223_0032_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,741,597,2319,2514
V006_77_0_00_11_03_13_0_c04_20201223_0033_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,618,464,2207,2518
V006_77_0_00_11_03_13_0_c04_20201223_0034_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,422,478,2175,2570
V006_77_0_00_11_03_13_0_c04_20201223_0035_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,339,521,1883,2587
V006_77_0_00_11_03_13_0_c04_20201223_0036_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,755,914,2267,2570
V006_77_0_00_11_03_13_0_c04_20201223_0037_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,629,391,2219,2657
V006_77_0_00_11_03_13_0_c04_20201223_0038_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,616,480,2206,2634
V006_77_0_00_11_03_13_0_c04_20201223_0039_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,696,574,2416,2460
V006_77_0_00_11_03_13_0_c04_20201223_0040_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,513,347,2723,2897
V006_77_0_00_11_03_13_0_c04_20201223_0041_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,893,625,2181,2698
V006_77_0_00_11_03_13_0_c04_20201223_0042_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,487,523,2752,2047
V006_77_0_00_11_03_13_0_c04_20201223_0043_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,909,359,2412,2373
V006_77_0_00_11_03_13_0_c04_20201223_0044_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1035,700,2242,2573
V006_77_0_00_11_03_13_0_c04_20201223_0045_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,794,505,2030,2814
V006_77_0_00_11_03_13_0_c04_20201223_0046_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,791,635,2056,2585
V006_77_0_00_11_03_13_0_c04_20201223_0047_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,909,533,2280,2616
V006_77_0_00_11_03_13_0_c04_20201223_0048_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,611,617,2200,2405
V006_77_0_00_11_03_13_0_c04_20201223_0049_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,810,336,2316,2767
V006_77_0_00_11_03_13_0_c04_20201223_0050_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,834,577,2236,2450
V006_77_0_00_11_03_13_0_c04_20201223_0051_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,772,240,2372,2844
V006_77_0_00_11_03_13_0_c04_20201223_0052_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,853,472,1941,2432
V006_77_0_00_11_03_13_0_c04_20201223_0053_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,869,652,2053,2444
V006_77_0_00_11_03_13_0_c04_20201223_0054_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,789,396,2181,2692
V006_77_0_00_11_03_13_0_c04_20201223_0055_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,593,284,1853,2452
V006_77_0_00_11_03_13_0_c04_20201223_0056_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,745,356,2061,2700
V006_77_0_00_11_03_13_0_c04_20201223_0057_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,797,720,2377,2184
V006_77_0_00_11_03_13_0_c04_20201223_0058_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,582,506,2682,2517
V006_77_0_00_11_03_13_0_c04_20201223_0059_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,692,180,2255,2593
V006_77_0_00_11_03_13_0_c04_20201223_0060_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1272,750,2405,2360
V006_77_0_00_11_03_13_0_c04_20201223_0061_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,692,660,1798,2353
V006_77_0_00_11_03_13_0_c04_20201223_0062_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,911,733,2038,2130
V006_77_0_00_11_03_13_0_c04_20201223_0063_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,854,226,2314,2710
V006_77_0_00_11_03_13_0_c04_20201223_0064_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,897,633,2360,2194
V006_77_0_00_11_03_13_0_c04_20201223_0065_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,844,470,2283,2564
V006_77_0_00_11_03_13_0_c04_20201223_0066_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,526,360,2220,2290
V006_77_0_00_11_03_13_0_c04_20201223_0067_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1006,771,2112,2173
V006_77_0_00_11_03_13_0_c04_20201223_0068_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,571,344,2365,2294
V006_77_0_00_11_03_13_0_c04_20201223_0069_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,888,243,2325,2620
V006_77_0_00_11_03_13_0_c04_20201223_0070_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,798,92,2167,2737
V006_77_0_00_11_03_13_0_c04_20201223_0071_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,887,437,2120,2576
V006_77_0_00_11_03_13_0_c04_20201223_0072_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,283,462,2393,2709
V006_77_0_00_11_03_13_0_c04_20201223_0073_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,818,646,2100,2696
V006_77_0_00_11_03_13_0_c04_20201223_0074_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,859,318,2091,2854
V006_77_0_00_11_03_13_0_c04_20201223_0075_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,323,452,2611,2276
V006_77_0_00_11_03_13_0_c04_20201223_0076_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,667,372,2195,2880
V006_77_0_00_11_03_13_0_c04_20201223_0077_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,591,256,2167,2960
V006_77_0_00_11_03_13_0_c04_20201223_0078_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1095,272,2471,2708
V006_77_0_00_11_03_13_0_c04_20201223_0079_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,423,148,2399,2764
V006_77_0_00_11_03_13_0_c04_20201223_0080_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,855,456,2083,2648
V006_77_0_00_11_03_13_0_c04_20201223_0081_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,371,268,1855,2700
V006_77_0_00_11_03_13_0_c04_20201223_0082_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,963,148,2351,2916
V006_77_0_00_11_03_13_0_c04_20201223_0083_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,731,664,2079,2380
V006_77_0_00_11_03_13_0_c04_20201223_0084_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,891,320,2515,2820
V006_77_0_00_11_03_13_0_c04_20201223_0085_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,795,300,2107,2568
V006_77_0_00_11_03_13_0_c04_20201223_0086_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,426,619,2305,1799
V006_77_0_00_11_03_13_0_c04_20201223_0087_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,758,328,2246,2860
V006_77_0_00_11_03_13_0_c04_20201223_0088_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,782,464,2178,2792
V006_77_0_00_11_03_13_0_c04_20201223_0089_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,694,124,2214,2876
V006_77_0_00_11_03_13_0_c04_20201223_0090_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,255,653,2568,2027
V006_77_0_00_11_03_13_0_c04_20201223_0091_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,706,270,2236,2840
V006_77_0_00_11_03_13_0_c04_20201223_0092_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,292,633,2426,2160
V006_77_0_00_11_03_13_0_c04_20201223_0093_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,955,303,2245,2553
V006_77_0_00_11_03_13_0_c04_20201223_0094_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,871,311,1999,2503
V006_77_0_00_11_03_13_0_c04_20201223_0095_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,452,416,2596,2126
V006_77_0_00_11_03_13_0_c04_20201223_0096_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,732,534,2112,2780
V006_77_0_00_11_03_13_0_c04_20201223_0097_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,532,527,2302,2820
V006_77_0_00_11_03_13_0_c04_20201223_0098_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,276,601,2528,2240
V006_77_0_00_11_03_13_0_c04_20201223_0099_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,381,547,2591,1951
V006_77_0_00_11_03_13_0_c04_20201223_0100_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,441,797,2681,2437
V006_77_0_00_11_03_13_0_c04_20201223_0101_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,481,385,2572,2399
V006_77_0_00_11_03_13_0_c04_20201223_0102_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,974,456,2218,2675
V006_77_0_00_11_03_13_0_c04_20201223_0103_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,831,247,2366,2653
V006_77_0_00_11_03_13_0_c04_20201223_0104_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,568,166,2377,2834
V006_77_0_00_11_03_13_0_c04_20201223_0105_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,442,1047,2604,2295
V006_77_0_00_11_03_13_0_c04_20201223_0106_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,584,594,2685,1829
V006_77_0_00_11_03_13_0_c04_20201223_0107_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,867,755,2059,2537
V006_77_0_00_11_03_13_0_c04_20201223_0108_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,820,565,2364,2430
V006_77_0_00_11_03_13_0_c04_20201223_0109_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1122,406,2330,2503
V006_77_0_00_11_03_13_0_c04_20201223_0110_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,564,608,2350,2454
V006_77_0_00_11_03_13_0_c04_20201223_0111_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,558,1065,2741,2303
V006_77_0_00_11_03_13_0_c04_20201223_0112_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,876,525,2013,2417
V006_77_0_00_11_03_13_0_c04_20201223_0113_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,270,644,2193,1897
V006_77_0_00_11_03_13_0_c04_20201223_0114_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,833,372,2254,2344
V006_77_0_00_11_03_13_0_c04_20201223_0115_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,707,400,2093,2395
V006_77_0_00_11_03_13_0_c04_20201223_0116_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,559,670,2187,2098
V006_77_0_00_11_03_13_0_c04_20201223_0117_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1037,269,2407,2401
V006_77_0_00_11_03_13_0_c04_20201223_0118_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,849,799,2212,2776
V006_77_0_00_11_03_13_0_c04_20201223_0119_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,556,412,2082,2389
V006_77_0_00_11_03_13_0_c04_20201223_0120_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,592,354,2408,2803
V006_77_0_00_11_03_13_0_c04_20201223_0121_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,632,427,2218,2363
V006_77_0_00_11_03_13_0_c04_20201223_0122_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,922,450,2232,2713
V006_77_0_00_11_03_13_0_c04_20201223_0123_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,691,809,2305,2467
V006_77_0_00_11_03_13_0_c04_20201223_0124_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,589,653,2405,2030
V006_77_0_00_11_03_13_0_c04_20201223_0125_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,868,677,2175,2537
V006_77_0_00_11_03_13_0_c04_20201223_0126_S01_1.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,732,254,2242,2650
V006_77_0_00_11_03_13_0_c05_20201111_0000_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,722,401,3482,2435
V006_77_0_00_11_03_13_0_c05_20201111_0001_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,729,542,3266,2562
V006_77_0_00_11_03_13_0_c05_20201111_0002_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,900,1053,3374,2348
V006_77_0_00_11_03_13_0_c05_20201111_0003_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1147,549,3158,2185
V006_77_0_00_11_03_13_0_c05_20201111_0004_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1029,642,3556,2842
V006_77_0_00_11_03_13_0_c05_20201111_0005_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1336,1036,2752,2252
V006_77_0_00_11_03_13_0_c05_20201111_0006_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,999,809,3656,2562
V006_77_0_00_11_03_13_0_c05_20201111_0007_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1117,678,3474,2072
V006_77_0_00_11_03_13_0_c05_20201111_0008_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1040,1018,3542,2334
V006_77_0_00_11_03_13_0_c05_20201111_0009_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1391,1152,3631,2309
V006_77_0_00_11_03_13_0_c05_20201111_0010_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,873,414,3716,2519
V006_77_0_00_11_03_13_0_c05_20201111_0011_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,861,524,3406,2274
V006_77_0_00_11_03_13_0_c05_20201111_0012_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1379,1038,3307,2023
V006_77_0_00_11_03_13_0_c05_20201111_0013_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,741,991,3171,2479
V006_77_0_00_11_03_13_0_c05_20201111_0014_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1123,909,3186,2149
V006_77_0_00_11_03_13_0_c05_20201111_0015_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1116,784,3427,2281
V006_77_0_00_11_03_13_0_c05_20201111_0016_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1306,884,3154,2724
V006_77_0_00_11_03_13_0_c05_20201111_0017_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,651,709,3136,2584
V006_77_0_00_11_03_13_0_c05_20201111_0018_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,271,714,3301,2566
V006_77_0_00_11_03_13_0_c05_20201111_0019_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1048,695,4022,2509
V006_77_0_00_11_03_13_0_c05_20201111_0020_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,536,561,3580,2333
V006_77_0_00_11_03_13_0_c05_20201111_0021_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,894,1106,3356,2436
V006_77_0_00_11_03_13_0_c05_20201111_0022_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,794,802,3690,2464
V006_77_0_00_11_03_13_0_c05_20201111_0023_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,539,862,3658,2552
V006_77_0_00_11_03_13_0_c05_20201111_0024_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1116,956,2982,2529
V006_77_0_00_11_03_13_0_c05_20201111_0025_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,935,889,3464,2522
V006_77_0_00_11_03_13_0_c05_20201111_0026_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1465,970,2701,2100
V006_77_0_00_11_03_13_0_c05_20201111_0027_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,828,842,3580,2318
V006_77_0_00_11_03_13_0_c05_20201111_0028_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1000,438,3336,2510
V006_77_0_00_11_03_13_0_c05_20201111_0029_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1116,686,3160,2562
V006_77_0_00_11_03_13_0_c05_20201111_0030_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1319,737,3369,2535
V006_77_0_00_11_03_13_0_c05_20201111_0031_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,589,344,3636,2494
V006_77_0_00_11_03_13_0_c05_20201111_0032_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,836,913,3202,2393
V006_77_0_00_11_03_13_0_c05_20201111_0033_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1131,794,3257,2314
V006_77_0_00_11_03_13_0_c05_20201111_0034_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,698,563,3175,2227
V006_77_0_00_11_03_13_0_c05_20201111_0035_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1176,853,2982,2333
V006_77_0_00_11_03_13_0_c05_20201111_0036_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,536,548,3396,2260
V006_77_0_00_11_03_13_0_c05_20201111_0037_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,836,605,3569,2618
V006_77_0_00_11_03_13_0_c05_20201111_0038_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,481,622,3751,2462
V006_77_0_00_11_03_13_0_c05_20201111_0039_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,741,522,3921,2452
V006_77_0_00_11_03_13_0_c05_20201111_0040_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,868,719,3285,2272
V006_77_0_00_11_03_13_0_c05_20201111_0041_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,909,711,3149,2338
V006_77_0_00_11_03_13_0_c05_20201111_0042_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1102,958,2849,2165
V006_77_0_00_11_03_13_0_c05_20201111_0043_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,936,852,3436,2365
V006_77_0_00_11_03_13_0_c05_20201111_0044_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1416,712,2702,2505
V006_77_0_00_11_03_13_0_c05_20201111_0045_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1152,875,3325,2285
V006_77_0_00_11_03_13_0_c05_20201111_0046_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1120,669,3115,2249
V006_77_0_00_11_03_13_0_c05_20201111_0047_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,376,595,3651,2289
V006_77_0_00_11_03_13_0_c05_20201111_0048_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1107,385,3033,2985
V006_77_0_00_11_03_13_0_c05_20201111_0049_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,296,532,3706,2312
V006_77_0_00_11_03_13_0_c05_20201111_0050_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,636,272,3866,2352
V006_77_0_00_11_03_13_0_c05_20201111_0051_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,696,282,3906,2202
V006_77_0_00_11_03_13_0_c05_20201111_0052_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,586,442,3476,2542
V006_77_0_00_11_03_13_0_c05_20201111_0053_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1216,879,3222,2178
V006_77_0_00_11_03_13_0_c05_20201111_0054_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,1202,772,3509,2085
V006_77_0_00_11_03_13_0_c05_20201111_0055_S01_1.JPG,2020/11/11,4032,3024,77,0,,0,11,3,13,0,488,552,3262,2432
