,farm_id,number,date,leafLength,leafWidth
988,tom1,062,20211218,,
989,tom1,064,20211218,,
990,tom1,064,20211218,,
991,tom1,065,20211218,,
992,tom1,069,20211218,,
993,tom1,069,20211218,,
994,tom1,070,20211218,,
995,tom1,070,20211218,37.63,42.23
996,tom1,071,20211218,,
997,tom1,075,20211218,,
998,tom1,075,20211218,,
999,tom1,079,20211218,,
1000,tom1,082,20211219,,
1001,tom1,082,20211219,,
1002,tom1,082,20211219,,
1003,tom1,083,20211219,,
1004,tom1,083,20211219,,
1005,tom1,083,20211219,,
1006,tom1,086,20211219,,
1007,tom1,088,20211219,,
1008,tom1,088,20211219,,
1009,tom1,089,20211219,,
1010,tom1,090,20211219,,
1011,tom1,090,20211219,,
1012,tom1,091,20211219,,
1013,tom1,092,20211219,,
1014,tom1,092,20211219,,
1015,tom1,093,20211219,,
1016,tom1,093,20211219,,
1017,tom1,093,20211219,,
1018,tom1,098,20211219,,
1019,tom1,098,20211219,,
1020,tom1,098,20211219,,
1021,tom1,099,20211219,,
1022,tom1,099,20211219,,
1023,tom1,100,20211219,,
1024,tom1,001,20211221,,
1025,tom1,002,20211221,,
1026,tom1,002,20211221,,
1027,tom1,004,20211221,,
1028,tom1,004,20211221,,
1029,tom1,012,20211221,,
1030,tom1,015,20211221,,
1031,tom1,019,20211221,,
1032,tom1,021,20211223,,
1033,tom1,022,20211223,,
1034,tom1,022,20211223,,
1035,tom1,022,20211223,,
1036,tom1,024,20211223,,
1037,tom1,025,20211223,,
1038,tom1,025,20211223,,
1039,tom1,027,20211223,,
1040,tom1,028,20211223,,
1041,tom1,029,20211223,,
1042,tom1,029,20211223,,
1043,tom1,029,20211223,,
1044,tom1,031,20211223,,
1045,tom1,031,20211223,,
1046,tom1,033,20211223,,
1047,tom1,033,20211223,,
1048,tom1,033,20211223,,
1049,tom1,036,20211223,,
1050,tom1,038,20211223,,
1051,tom1,040,20211223,,
1052,tom1,040,20211223,,
1053,tom1,041,20211224,,
1054,tom1,041,20211224,,
1055,tom1,042,20211224,,
1056,tom1,043,20211224,,
1057,tom1,043,20211224,,
1058,tom1,044,20211224,,
1059,tom1,045,20211224,,
1060,tom1,046,20211224,,
1061,tom1,046,20211224,,
1062,tom1,048,20211224,,
1063,tom1,050,20211224,55.01,40.57
1064,tom1,051,20211224,,
1065,tom1,051,20211224,,
1066,tom1,052,20211224,50.19,33.27
1067,tom1,053,20211224,,
1068,tom1,055,20211224,,
1069,tom1,057,20211224,,
1070,tom1,059,20211224,,
1071,tom1,059,20211224,,
1072,tom1,061,20211225,,
1073,tom1,063,20211225,,
1074,tom1,064,20211225,,
1075,tom1,064,20211225,,
1076,tom1,065,20211225,,
1077,tom1,065,20211225,,
1078,tom1,066,20211225,,
1079,tom1,066,20211225,,
1080,tom1,067,20211225,,
1081,tom1,067,20211225,,
1082,tom1,067,20211225,,
1083,tom1,068,20211225,,
1084,tom1,070,20211225,,
1085,tom1,070,20211225,,
1086,tom1,071,20211225,,
1087,tom1,072,20211225,,
1088,tom1,072,20211225,,
1089,tom1,074,20211225,,
1090,tom1,074,20211225,,
1091,tom1,074,20211225,,
1092,tom1,075,20211225,,
1093,tom1,077,20211225,,
1094,tom1,078,20211225,,
1095,tom1,078,20211225,,
1096,tom1,078,20211225,,
1097,tom1,080,20211225,,
1098,tom1,080,20211225,,
1099,tom1,082,20211226,,
1100,tom1,082,20211226,,
1101,tom1,084,20211226,,
1102,tom1,085,20211226,,
1103,tom1,086,20211226,,
1104,tom1,088,20211226,,
1105,tom1,088,20211226,,
1106,tom1,089,20211226,,
1107,tom1,090,20211226,,
1108,tom1,091,20211226,,
1109,tom1,091,20211226,,
1110,tom1,091,20211226,,
1111,tom1,092,20211226,,
1112,tom1,092,20211226,,
1113,tom1,093,20211226,,
1114,tom1,094,20211226,,
1115,tom1,095,20211226,,
1116,tom1,095,20211226,,
1117,tom1,096,20211226,,
1118,tom1,097,20211226,,
1119,tom1,098,20211226,,
1120,tom1,098,20211226,,
1121,tom1,098,20211226,,
1122,tom1,100,20211226,,
1123,tom1,100,20211226,,
1124,tom1,011,20211229,47.26,32.85
1125,tom1,011,20211229,,
1126,tom1,012,20211229,,
1127,tom1,012,20211229,,
1128,tom1,012,20211229,,
1129,tom1,014,20211229,,
1130,tom1,015,20211229,,
1131,tom1,015,20211229,,
1132,tom1,015,20211229,,
1133,tom1,016,20211229,,
1134,tom1,020,20211229,,
1135,tom1,021,20211231,,
1136,tom1,021,20211231,,
1137,tom1,024,20211231,,
1138,tom1,026,20211231,,
1139,tom1,028,20211231,,
1140,tom1,029,20211231,,
1141,tom1,035,20211231,,
1142,tom1,035,20211231,,
1143,tom1,037,20211231,,
1144,tom1,041,20211231,,
1145,tom1,041,20211231,,
1146,tom1,041,20211231,,
1147,tom1,043,20211231,,
1148,tom1,043,20211231,,
1149,tom1,044,20211231,,
1150,tom1,044,20211231,,
1151,tom1,044,20211231,,
1152,tom1,045,20211231,,
1153,tom1,045,20211231,,
1154,tom1,049,20211231,,
1155,tom1,050,20211231,,
1156,tom2,001,20220101,,
1157,tom2,001,20220101,,
1158,tom2,004,20220101,,
1159,tom2,004,20220101,,
1160,tom2,004,20220101,,
1161,tom2,007,20220101,,
1162,tom2,007,20220101,,
1163,tom2,013,20220101,,
1164,tom2,013,20220101,,
1165,tom2,013,20220101,,
1166,tom2,015,20220101,,
1167,tom2,022,20220101,,
1168,tom2,022,20220101,,
1169,tom2,023,20220101,,
1170,tom2,023,20220101,,
1171,tom2,023,20220101,,
1172,tom2,024,20220101,,
1173,tom2,027,20220101,,
1174,tom2,027,20220101,,
1175,tom2,027,20220101,,
1176,tom2,036,20220102,,
1177,tom2,036,20220102,,
1178,tom2,037,20220102,,
1179,tom2,038,20220102,,
1180,tom2,044,20220102,,
1181,tom2,044,20220102,,
1182,tom2,044,20220102,,
1183,tom2,045,20220102,,
1184,tom2,049,20220102,,
1185,tom2,049,20220102,,
1186,tom2,051,20220102,,
1187,tom2,051,20220102,,
1188,tom2,054,20220102,,
1189,tom2,054,20220102,,
1190,tom2,054,20220102,,
1191,tom2,055,20220102,,
1192,tom2,057,20220102,,
1193,tom2,057,20220102,,
1194,tom2,060,20220102,,
1195,tom2,069,20220102,,
1196,tom2,070,20220102,,
1197,tom2,072,20220102,,
1198,tom2,083,20220102,,
1199,tom2,086,20220102,,
1200,tom2,086,20220102,,
1201,tom2,089,20220102,,
1202,tom2,092,20220102,,
1203,tom2,092,20220102,,
1204,tom2,092,20220102,,
1205,tom2,094,20220102,,
1206,tom2,094,20220102,,
1207,tom2,002,20210908,,
1208,tom2,005,20210908,,
1209,tom2,013,20210908,,
1210,tom2,016,20210908,,
1211,tom2,022,20210908,,
1212,tom2,026,20210908,,
1213,tom2,028,20210908,,
1214,tom2,029,20210908,,
1215,tom2,031,20210908,,
1216,tom2,005,20210922,,
1217,tom2,006,20210922,,
1218,tom2,007,20210922,,
1219,tom2,008,20210922,,
1220,tom2,009,20210922,,
1221,tom2,010,20210922,,
1222,tom2,012,20210922,,
1223,tom2,016,20210922,,
1224,tom2,020,20210922,,
1225,tom2,028,20210922,,
1226,tom2,029,20210922,,
1227,tom2,030,20210922,,
1228,tom2,031,20210923,,
1229,tom2,033,20210923,,
1230,tom2,034,20210923,,
1231,tom2,035,20210923,,
1232,tom2,039,20210923,,
1233,tom2,043,20210923,,
1234,tom2,046,20210923,,
1235,tom2,048,20210923,,
1236,tom2,051,20210923,,
1237,tom2,063,20210924,,
1238,tom2,075,20210924,,
1239,tom2,078,20210924,,
1240,tom2,081,20210924,,
1241,tom2,084,20210924,,
1242,tom2,086,20210924,,
1243,tom2,088,20210924,,
1244,tom2,089,20210924,,
1245,tom2,090,20210924,,
1246,tom2,091,20210924,,
1247,tom2,020,20210929,,
1248,tom2,030,20210929,,
1249,tom2,032,20210930,,
1250,tom2,059,20210930,,
1251,tom2,061,20211001,,
1252,tom2,084,20211001,,
1253,tom2,095,20211001,,
1254,tom2,100,20211001,,
1255,tom2,067,20211008,,
1256,tom2,078,20211008,,
1257,tom2,088,20211008,,
1258,tom2,003,20211013,,
1259,tom2,007,20211013,,
1260,tom2,008,20211013,,
1261,tom2,011,20211013,,
1262,tom2,013,20211013,,
1263,tom2,014,20211013,,
1264,tom2,019,20211013,,
1265,tom2,020,20211013,,
1266,tom2,023,20211013,,
1267,tom2,025,20211013,,
1268,tom2,032,20211014,,
1269,tom2,034,20211014,,
1270,tom2,036,20211014,,
1271,tom2,037,20211014,,
1272,tom2,038,20211014,,
1273,tom2,042,20211014,,
1274,tom2,044,20211014,,
1275,tom2,045,20211014,,
1276,tom2,047,20211014,,
1277,tom2,049,20211014,,
1278,tom2,055,20211014,,
1279,tom2,056,20211014,,
1280,tom2,058,20211014,,
1281,tom2,060,20211014,,
1282,tom2,061,20211016,,
1283,tom2,062,20211016,,
1284,tom2,063,20211016,,
1285,tom2,064,20211016,,
1286,tom2,067,20211016,,
1287,tom2,068,20211016,,
1288,tom2,070,20211016,,
1289,tom2,071,20211016,,
1290,tom2,072,20211016,,
1291,tom2,073,20211016,,
1292,tom2,077,20211016,,
1293,tom2,081,20211016,,
1294,tom2,082,20211016,,
1295,tom2,086,20211016,,
1296,tom2,089,20211016,,
1297,tom2,090,20211016,,
1298,tom2,093,20211016,,
1299,tom2,094,20211016,,
1300,tom2,099,20211016,,
1301,tom2,100,20211016,,
1302,tom2,001,20211021,,
1303,tom2,003,20211021,,
1304,tom2,007,20211021,,
1305,tom2,008,20211021,,
1306,tom2,010,20211021,,
1307,tom2,011,20211021,,
1308,tom2,013,20211021,,
1309,tom2,014,20211021,,
1310,tom2,017,20211021,,
1311,tom2,021,20211021,,
1312,tom2,022,20211021,,
1313,tom2,024,20211021,,
1314,tom2,025,20211021,,
1315,tom2,026,20211021,,
1316,tom2,027,20211021,,
1317,tom2,028,20211021,,
1318,tom2,034,20211022,,
1319,tom2,037,20211022,,
1320,tom2,038,20211022,,
1321,tom2,039,20211022,,
1322,tom2,042,20211022,,
1323,tom2,044,20211022,,
1324,tom2,047,20211022,,
1325,tom2,049,20211022,,
1326,tom2,050,20211022,,
1327,tom2,051,20211022,,
1328,tom2,053,20211022,,
1329,tom2,054,20211022,,
1330,tom2,056,20211022,,
1331,tom2,057,20211022,,
1332,tom2,059,20211022,,
1333,tom2,060,20211022,,
1334,tom2,081,20211023,,
1335,tom2,084,20211023,,
1336,tom2,085,20211023,,
1337,tom2,086,20211023,,
1338,tom2,089,20211023,,
1339,tom2,091,20211023,,
1340,tom2,092,20211023,,
1341,tom2,093,20211023,,
1342,tom2,096,20211023,,
1343,tom2,097,20211023,,
1344,tom2,099,20211023,,
1345,tom2,100,20211023,,
1346,tom2,002,20211027,,
1347,tom2,004,20211027,,
1348,tom2,006,20211027,,
1349,tom2,007,20211027,,
1350,tom2,009,20211027,,
1351,tom2,011,20211027,,
1352,tom2,012,20211027,,
1353,tom2,015,20211027,,
1354,tom2,019,20211027,,
1355,tom2,023,20211027,,
1356,tom2,024,20211027,,
1357,tom2,026,20211027,,
1358,tom2,028,20211027,,
1359,tom2,030,20211027,,
1360,tom2,032,20211030,,
1361,tom2,033,20211030,,
1362,tom2,037,20211030,,
1363,tom2,038,20211030,,
1364,tom2,039,20211030,,
1365,tom2,040,20211030,,
1366,tom2,041,20211030,,
1367,tom2,052,20211030,,
1368,tom2,064,20211030,,
1369,tom2,071,20211030,,
1370,tom2,075,20211030,,
1371,tom2,079,20211030,,
1372,tom2,083,20211030,,
1373,tom2,086,20211030,,
1374,tom2,088,20211030,,
1375,tom2,091,20211030,,
1376,tom2,092,20211030,,
1377,tom2,093,20211030,,
1378,tom2,094,20211030,,
1379,tom2,096,20211030,,
1380,tom2,097,20211030,,
1381,tom2,099,20211030,,
1382,tom2,001,20211117,,
1383,tom2,001,20211117,,
1384,tom2,002,20211117,,
1385,tom2,003,20211117,,
1386,tom2,003,20211117,,
1387,tom2,004,20211117,,
1388,tom2,004,20211117,,
1389,tom2,005,20211117,,
1390,tom2,005,20211117,,
1391,tom2,005,20211117,,
1392,tom2,006,20211117,,
1393,tom2,007,20211117,,
1394,tom2,007,20211117,,
1395,tom2,007,20211117,,
1396,tom2,008,20211117,,
1397,tom2,009,20211117,,
1398,tom2,009,20211117,,
1399,tom2,012,20211117,,
1400,tom2,012,20211117,,
1401,tom2,012,20211117,,
1402,tom2,013,20211117,,
1403,tom2,015,20211117,,
1404,tom2,015,20211117,,
1405,tom2,015,20211117,,
1406,tom2,017,20211117,,
1407,tom2,017,20211117,,
1408,tom2,018,20211117,,
1409,tom2,018,20211117,,
1410,tom2,018,20211117,,
1411,tom2,022,20211117,,
1412,tom2,022,20211117,,
1413,tom2,024,20211117,,
1414,tom2,024,20211117,,
1415,tom2,025,20211117,,
1416,tom2,025,20211117,,
1417,tom2,026,20211117,,
1418,tom2,026,20211117,,
1419,tom2,026,20211117,,
1420,tom2,027,20211117,,
1421,tom2,031,20211119,,
1422,tom2,031,20211119,,
1423,tom2,033,20211119,,
1424,tom2,034,20211119,,
1425,tom2,034,20211119,,
1426,tom2,035,20211119,,
1427,tom2,035,20211119,,
1428,tom2,035,20211119,,
1429,tom2,036,20211119,,
1430,tom2,036,20211119,,
1431,tom2,037,20211119,,
1432,tom2,037,20211119,,
1433,tom2,038,20211119,,
1434,tom2,038,20211119,,
1435,tom2,038,20211119,,
1436,tom2,039,20211119,,
1437,tom2,039,20211119,,
1438,tom2,039,20211119,,
1439,tom2,040,20211119,,
1440,tom2,040,20211119,,
1441,tom2,040,20211119,,
1442,tom2,046,20211119,,
1443,tom2,046,20211119,,
1444,tom2,047,20211119,,
1445,tom2,047,20211119,,
1446,tom2,047,20211119,,
1447,tom2,048,20211119,,
1448,tom2,052,20211119,,
1449,tom2,053,20211119,,
1450,tom2,053,20211119,,
1451,tom2,054,20211119,,
1452,tom2,054,20211119,,
1453,tom2,058,20211119,,
1454,tom2,060,20211119,,
1455,tom2,060,20211119,,
1456,tom2,063,20211119,,
1457,tom2,063,20211119,,
1458,tom2,063,20211119,,
1459,tom2,066,20211119,,
1460,tom2,066,20211119,,
1461,tom2,066,20211119,,
1462,tom2,067,20211119,,
1463,tom2,071,20211119,,
1464,tom2,073,20211119,,
1465,tom2,073,20211119,,
1466,tom2,074,20211119,,
1467,tom2,074,20211119,,
1468,tom2,076,20211119,,
1469,tom2,076,20211119,,
1470,tom2,077,20211119,,
1471,tom2,077,20211119,,
1472,tom2,079,20211119,,
1473,tom2,081,20211119,,
1474,tom2,081,20211119,,
1475,tom2,081,20211119,,
1476,tom2,082,20211119,,
1477,tom2,084,20211119,,
1478,tom2,084,20211119,,
1479,tom2,086,20211119,,
1480,tom2,086,20211119,,
1481,tom2,088,20211119,,
1482,tom2,088,20211119,,
1483,tom2,089,20211119,,
1484,tom2,089,20211119,,
1485,tom2,091,20211119,,
1486,tom2,091,20211119,,
1487,tom2,091,20211119,,
1488,tom2,092,20211119,,
1489,tom2,092,20211119,,
1490,tom2,093,20211119,,
1491,tom2,093,20211119,,
1492,tom2,093,20211119,,
1493,tom2,094,20211119,,
1494,tom2,094,20211119,,
1495,tom2,095,20211119,,
1496,tom2,095,20211119,,
1497,tom2,095,20211119,,
1498,tom2,096,20211119,,
1499,tom2,096,20211119,,
1500,tom2,096,20211119,,
1501,tom2,097,20211119,,
1502,tom2,097,20211119,,
1503,tom2,098,20211119,,
1504,tom2,099,20211119,,
1505,tom2,100,20211119,,
1506,tom2,001,20211125,,
1507,tom2,002,20211125,,
1508,tom2,003,20211125,,
1509,tom2,003,20211125,,
1510,tom2,004,20211125,,
1511,tom2,004,20211125,,
1512,tom2,004,20211125,,
1513,tom2,005,20211125,,
1514,tom2,006,20211125,,
1515,tom2,007,20211125,,
1516,tom2,007,20211125,,
1517,tom2,007,20211125,,
1518,tom2,008,20211125,,
1519,tom2,008,20211125,,
1520,tom2,010,20211125,,
1521,tom2,010,20211125,,
1522,tom2,011,20211125,,
1523,tom2,011,20211125,,
1524,tom2,012,20211125,,
1525,tom2,012,20211125,,
1526,tom2,012,20211125,,
1527,tom2,013,20211125,,
1528,tom2,013,20211125,,
1529,tom2,013,20211125,,
1530,tom2,014,20211125,,
1531,tom2,014,20211125,,
1532,tom2,014,20211125,,
1533,tom2,015,20211125,,
1534,tom2,015,20211125,,
1535,tom2,015,20211125,,
1536,tom2,016,20211125,,
1537,tom2,017,20211125,,
1538,tom2,018,20211125,,
1539,tom2,019,20211125,,
1540,tom2,019,20211125,,
1541,tom2,020,20211125,,
1542,tom2,020,20211125,,
1543,tom2,021,20211125,,
1544,tom2,021,20211125,,
1545,tom2,021,20211125,,
1546,tom2,022,20211125,,
1547,tom2,022,20211125,,
1548,tom2,022,20211125,,
1549,tom2,023,20211125,,
1550,tom2,023,20211125,,
1551,tom2,023,20211125,,
1552,tom2,024,20211125,,
1553,tom2,024,20211125,,
1554,tom2,024,20211125,,
1555,tom2,025,20211125,,
1556,tom2,025,20211125,,
1557,tom2,025,20211125,,
1558,tom2,026,20211125,,
1559,tom2,027,20211125,,
1560,tom2,027,20211125,,
1561,tom2,027,20211125,,
1562,tom2,028,20211125,,
1563,tom2,028,20211125,,
1564,tom2,029,20211125,,
1565,tom2,029,20211125,,
1566,tom2,030,20211125,,
1567,tom2,030,20211125,,
1568,tom2,031,20211125,,
1569,tom2,031,20211125,,
1570,tom2,031,20211125,,
1571,tom2,032,20211125,,
1572,tom2,033,20211125,,
1573,tom2,033,20211125,,
1574,tom2,034,20211125,,
1575,tom2,034,20211125,,
1576,tom2,034,20211125,,
1577,tom2,035,20211125,,
1578,tom2,037,20211125,,
1579,tom2,040,20211125,,
1580,tom2,040,20211125,,
1581,tom2,041,20211125,,
1582,tom2,041,20211125,,
1583,tom2,042,20211125,,
1584,tom2,042,20211125,,
1585,tom2,042,20211125,,
1586,tom2,043,20211125,,
1587,tom2,044,20211125,,
1588,tom2,045,20211125,,
1589,tom2,045,20211125,,
1590,tom2,046,20211125,,
1591,tom2,046,20211125,,
1592,tom2,047,20211125,,
1593,tom2,047,20211125,,
1594,tom2,047,20211125,,
1595,tom2,048,20211125,,
1596,tom2,048,20211125,,
1597,tom2,049,20211125,,
1598,tom2,049,20211125,,
1599,tom2,049,20211125,,
1600,tom2,050,20211125,,
1601,tom2,050,20211125,,
1602,tom2,050,20211125,,
1603,tom2,051,20211125,,
1604,tom2,051,20211125,,
1605,tom2,051,20211125,,
1606,tom2,052,20211125,,
1607,tom2,052,20211125,,
1608,tom2,052,20211125,,
1609,tom2,053,20211125,,
1610,tom2,053,20211125,,
1611,tom2,053,20211125,,
1612,tom2,054,20211125,,
1613,tom2,054,20211125,,
1614,tom2,055,20211125,,
1615,tom2,055,20211125,,
1616,tom2,057,20211125,,
1617,tom2,057,20211125,,
1618,tom2,058,20211125,,
1619,tom2,058,20211125,,
1620,tom2,058,20211125,,
1621,tom2,059,20211125,,
1622,tom2,059,20211125,,
1623,tom2,060,20211125,,
1624,tom2,060,20211125,,
1625,tom2,061,20211127,,
1626,tom2,061,20211127,,
1627,tom2,061,20211127,,
1628,tom2,062,20211127,,
1629,tom2,063,20211127,,
1630,tom2,063,20211127,,
1631,tom2,063,20211127,,
1632,tom2,064,20211127,,
1633,tom2,064,20211127,,
1634,tom2,065,20211127,,
1635,tom2,065,20211127,,
1636,tom2,065,20211127,,
1637,tom2,065,20211127,,
1638,tom2,066,20211127,,
1639,tom2,067,20211127,,
1640,tom2,067,20211127,,
1641,tom2,069,20211127,,
1642,tom2,069,20211127,,
1643,tom2,070,20211127,,
1644,tom2,070,20211127,,
1645,tom2,071,20211127,,
1646,tom2,071,20211127,,
1647,tom2,071,20211127,,
1648,tom2,072,20211127,,
1649,tom2,072,20211127,,
1650,tom2,073,20211127,,
1651,tom2,073,20211127,,
1652,tom2,073,20211127,,
1653,tom2,074,20211127,,
1654,tom2,074,20211127,,
1655,tom2,075,20211127,,
1656,tom2,075,20211127,,
1657,tom2,076,20211127,,
1658,tom2,076,20211127,,
1659,tom2,077,20211127,,
1660,tom2,079,20211127,,
1661,tom2,079,20211127,,
1662,tom2,080,20211127,,
1663,tom2,080,20211127,,
1664,tom2,080,20211127,,
1665,tom2,081,20211127,,
1666,tom2,081,20211127,,
1667,tom2,082,20211127,,
1668,tom2,082,20211127,,
1669,tom2,082,20211127,,
1670,tom2,083,20211127,,
1671,tom2,083,20211127,,
1672,tom2,083,20211127,,
1673,tom2,084,20211127,,
1674,tom2,084,20211127,,
1675,tom2,085,20211127,,
1676,tom2,087,20211127,,
1677,tom2,087,20211127,,
1678,tom2,088,20211127,,
1679,tom2,088,20211127,,
1680,tom2,088,20211127,,
1681,tom2,089,20211127,,
1682,tom2,090,20211127,,
1683,tom2,090,20211127,,
1684,tom2,091,20211127,,
1685,tom2,091,20211127,,
1686,tom2,092,20211127,,
1687,tom2,093,20211127,,
1688,tom2,093,20211127,,
1689,tom2,094,20211127,,
1690,tom2,094,20211127,,
1691,tom2,094,20211127,,
1692,tom2,096,20211127,,
1693,tom2,096,20211127,,
1694,tom2,097,20211127,,
1695,tom2,097,20211127,,
1696,tom2,098,20211127,,
1697,tom2,098,20211127,,
1698,tom2,098,20211127,,
1699,tom2,099,20211127,,
1700,tom2,100,20211127,,
1701,tom2,100,20211127,,
1702,tom2,001,20211203,,
1703,tom2,001,20211203,,
1704,tom2,003,20211203,,
1705,tom2,004,20211203,,
1706,tom2,004,20211203,,
1707,tom2,005,20211203,,
1708,tom2,008,20211203,,
1709,tom2,008,20211203,,
1710,tom2,008,20211203,,
1711,tom2,009,20211203,,
1712,tom2,009,20211203,,
1713,tom2,010,20211203,,
1714,tom2,010,20211203,,
1715,tom2,011,20211203,,
1716,tom2,012,20211203,,
1717,tom2,012,20211203,,
1718,tom2,013,20211203,,
1719,tom2,014,20211203,,
1720,tom2,014,20211203,,
1721,tom2,017,20211203,,
1722,tom2,017,20211203,,
1723,tom2,017,20211203,,
1724,tom2,019,20211203,,
1725,tom2,019,20211203,,
1726,tom2,022,20211203,,
1727,tom2,022,20211203,,
1728,tom2,023,20211203,,
1729,tom2,023,20211203,,
1730,tom2,024,20211203,,
1731,tom2,024,20211203,,
1732,tom2,024,20211203,,
1733,tom2,025,20211203,,
1734,tom2,025,20211203,,
1735,tom2,025,20211203,,
1736,tom2,026,20211203,,
1737,tom2,026,20211203,,
1738,tom2,027,20211203,,
1739,tom2,027,20211203,,
1740,tom2,027,20211203,,
1741,tom2,030,20211203,,
1742,tom2,030,20211203,,
1743,tom2,031,20211203,,
1744,tom2,034,20211203,,
1745,tom2,034,20211203,,
1746,tom2,037,20211203,,
1747,tom2,037,20211203,,
1748,tom2,037,20211203,,
1749,tom2,038,20211203,,
1750,tom2,038,20211203,,
1751,tom2,040,20211203,,
1752,tom2,041,20211203,,
1753,tom2,042,20211203,,
1754,tom2,043,20211203,,
1755,tom2,043,20211203,,
1756,tom2,048,20211203,,
1757,tom2,048,20211203,,
1758,tom2,052,20211204,,
1759,tom2,052,20211204,,
1760,tom2,053,20211204,,
1761,tom2,053,20211204,,
1762,tom2,053,20211204,,
1763,tom2,054,20211204,,
1764,tom2,054,20211204,,
1765,tom2,054,20211204,,
1766,tom2,056,20211204,,
1767,tom2,056,20211204,,
1768,tom2,057,20211204,,
1769,tom2,057,20211204,,
1770,tom2,058,20211204,,
1771,tom2,058,20211204,,
1772,tom2,059,20211204,,
1773,tom2,059,20211204,,
1774,tom2,059,20211204,,
1775,tom2,060,20211204,,
1776,tom2,061,20211204,,
1777,tom2,061,20211204,,
1778,tom2,063,20211204,,
1779,tom2,063,20211204,,
1780,tom2,063,20211204,,
1781,tom2,064,20211204,,
1782,tom2,064,20211204,,
1783,tom2,065,20211204,,
1784,tom2,065,20211204,,
1785,tom2,067,20211204,,
1786,tom2,067,20211204,,
1787,tom2,068,20211204,,
1788,tom2,068,20211204,,
1789,tom2,068,20211204,,
1790,tom2,069,20211204,,
1791,tom2,069,20211204,,
1792,tom2,070,20211204,,
1793,tom2,070,20211204,,
1794,tom2,070,20211204,,
1795,tom2,071,20211204,,
1796,tom2,072,20211204,,
1797,tom2,074,20211204,,
1798,tom2,075,20211204,,
1799,tom2,075,20211204,,
1800,tom2,076,20211204,,
1801,tom2,076,20211204,,
1802,tom2,076,20211204,,
1803,tom2,077,20211204,,
1804,tom2,077,20211204,,
1805,tom2,078,20211204,,
1806,tom2,078,20211204,,
1807,tom2,078,20211204,,
1808,tom2,080,20211204,,
1809,tom2,080,20211204,,
1810,tom2,080,20211204,,
1811,tom2,082,20211204,,
1812,tom2,083,20211204,,
1813,tom2,083,20211204,,
1814,tom2,083,20211204,,
1815,tom2,084,20211204,,
1816,tom2,084,20211204,,
1817,tom2,084,20211204,,
1818,tom2,086,20211204,,
1819,tom2,086,20211204,,
1820,tom2,089,20211204,,
1821,tom2,090,20211204,,
1822,tom2,092,20211204,,
1823,tom2,092,20211204,,
1824,tom2,092,20211204,,
1825,tom2,093,20211204,,
1826,tom2,093,20211204,,
1827,tom2,093,20211204,,
1828,tom2,094,20211204,,
1829,tom2,094,20211204,,
1830,tom2,097,20211204,,
1831,tom2,098,20211204,,
1832,tom2,098,20211204,,
1833,tom2,099,20211204,,
1834,tom2,099,20211204,,
1835,tom2,100,20211204,,
1836,tom2,100,20211204,,
1837,tom2,100,20211204,,
1838,tom2,066,20211219,,
1839,tom2,066,20211219,,
1840,tom2,066,20211219,,
1841,tom2,068,20211219,,
1842,tom2,069,20211219,,
1843,tom2,069,20211219,,
1844,tom2,069,20211219,,
1845,tom2,074,20211219,,
1846,tom2,075,20211219,,
1847,tom2,075,20211219,,
1848,tom2,077,20211219,,
1849,tom2,077,20211219,,
1850,tom2,078,20211219,,
1851,tom2,078,20211219,,
1852,tom2,079,20211219,,
1853,tom2,079,20211219,,
1854,tom2,079,20211219,,
1855,tom2,075,20211225,,
1856,tom2,075,20211225,,
1857,tom2,076,20211225,,
1858,tom2,076,20211225,,
1859,tom2,077,20211225,,
1860,tom2,077,20211225,,
1861,tom2,080,20211225,,
1862,tom2,080,20211225,,
1863,tom2,081,20211226,,
1864,tom2,081,20211226,,
1865,tom2,081,20211226,,
1866,tom2,082,20211226,,
1867,tom2,082,20211226,,
1868,tom2,082,20211226,,
1869,tom2,083,20211226,,
1870,tom2,083,20211226,,
1871,tom2,084,20211226,,
1872,tom2,085,20211226,,
1873,tom2,085,20211226,,
1874,tom2,085,20211226,,
1875,tom2,086,20211226,,
1876,tom2,086,20211226,,
1877,tom2,087,20211226,,
1878,tom2,087,20211226,,
1879,tom2,087,20211226,,
1880,tom2,087,20211226,,
1881,tom2,088,20211226,,
1882,tom2,088,20211226,,
1883,tom2,088,20211226,,
1884,tom2,089,20211226,,
1885,tom2,089,20211226,,
1886,tom2,090,20211226,,
1887,tom2,091,20211226,,
1888,tom2,094,20211226,,
1889,tom2,094,20211226,,
1890,tom2,095,20211226,,
1891,tom2,095,20211226,,
1892,tom2,096,20211226,,
1893,tom2,096,20211226,,
1894,tom2,097,20211226,,
1895,tom2,097,20211226,,
1896,tom2,098,20211226,,
1897,tom2,098,20211226,,
1898,tom2,098,20211226,,
1899,tom2,099,20211226,,
1900,tom2,099,20211226,,
1901,tom2,099,20211226,,
1902,tom2,100,20211226,,
1903,tom2,100,20211226,,
1904,tom2,100,20211226,,
1905,tom3,065,20220101,,
1906,tom3,065,20220101,,
1907,tom3,067,20220101,,
1908,tom3,069,20220101,,
1909,tom3,069,20220101,,
1910,tom3,070,20220101,,
1911,tom3,070,20220101,,
1912,tom3,072,20220101,,
1913,tom3,072,20220101,,
1914,tom3,072,20220101,,
1915,tom3,074,20220101,,
1916,tom3,074,20220101,,
1917,tom3,075,20220101,,
1918,tom3,077,20220101,,
