,farm_id,number,date,floweringNode,numberOfTheFlower,numberOfTheFlowerPerTruss
1799,tom1,059,20211125,13,3,13
1800,tom1,059,20211125,13,3,13
1801,tom1,059,20211125,13,3,13
1802,tom1,061,20211125,14,3,14
1803,tom1,061,20211125,14,3,14
1804,tom1,061,20211125,14,3,14
1805,tom1,061,20211125,14,3,14
1806,tom1,062,20211125,13,3,13
1807,tom1,062,20211125,13,3,13
1808,tom1,063,20211125,13,4,13
1809,tom1,063,20211125,13,4,13
1810,tom1,063,20211125,13,4,13
1811,tom1,064,20211125,14,3,14
1812,tom1,064,20211125,14,3,14
1813,tom1,065,20211125,14,4,14
1814,tom1,065,20211125,14,3,14
1815,tom1,065,20211125,14,4,14
1816,tom1,066,20211125,13,2,13
1817,tom1,066,20211125,13,2,13
1818,tom1,066,20211125,13,2,13
1819,tom1,067,20211125,14,3,14
1820,tom1,067,20211125,14,4,14
1821,tom1,067,20211125,14,4,14
1822,tom1,067,20211125,14,4,14
1823,tom1,068,20211125,14,4,14
1824,tom1,068,20211125,14,3,14
1825,tom1,068,20211125,14,3,14
1826,tom1,068,20211125,14,3,14
1827,tom1,068,20211125,14,3,14
1828,tom1,069,20211125,14,1,14
1829,tom1,069,20211125,14,1,14
1830,tom1,069,20211125,14,1,14
1831,tom1,069,20211125,14,1,14
1832,tom1,069,20211125,14,1,14
1833,tom1,071,20211126,14,3,14
1834,tom1,071,20211126,14,3,14
1835,tom1,071,20211126,14,3,14
1836,tom1,072,20211126,14,2,14
1837,tom1,072,20211126,14,2,14
1838,tom1,072,20211126,14,2,14
1839,tom1,072,20211126,14,2,14
1840,tom1,073,20211126,14,3,14
1841,tom1,073,20211126,14,3,14
1842,tom1,075,20211126,14,3,14
1843,tom1,075,20211126,14,3,14
1844,tom1,075,20211126,14,2,14
1845,tom1,075,20211126,14,3,14
1846,tom1,076,20211126,14,4,14
1847,tom1,076,20211126,14,3,14
1848,tom1,076,20211126,14,3,14
1849,tom1,077,20211126,14,3,14
1850,tom1,077,20211126,14,4,14
1851,tom1,077,20211126,14,4,14
1852,tom1,077,20211126,14,4,14
1853,tom1,078,20211126,14,2,14
1854,tom1,078,20211126,14,4,14
1855,tom1,078,20211126,14,4,14
1856,tom1,078,20211126,14,4,14
1857,tom1,079,20211126,14,5,14
1858,tom1,079,20211126,14,3,14
1859,tom1,015,20211130,14,3,14
1860,tom1,015,20211130,14,3,14
1861,tom1,015,20211130,14,2,14
1862,tom1,015,20211130,14,3,14
1863,tom1,015,20211130,14,3,14
1864,tom1,023,20211202,15,3,15
1865,tom1,023,20211202,15,3,15
1866,tom1,024,20211202,15,3,15
1867,tom1,024,20211202,15,3,15
1868,tom1,031,20211202,15,5,15
1869,tom1,031,20211202,15,5,15
1870,tom1,032,20211202,16,3,16
1871,tom1,032,20211202,16,3,16
1872,tom1,032,20211202,16,3,16
1873,tom1,032,20211202,16,3,16
1874,tom1,033,20211202,14,3,14
1875,tom1,033,20211202,14,3,14
1876,tom1,033,20211202,14,3,14
1877,tom1,034,20211202,14,3,14
1878,tom1,034,20211202,14,3,14
1879,tom1,034,20211202,14,3,14
1880,tom1,036,20211202,15,3,15
1881,tom1,036,20211202,15,3,15
1882,tom1,039,20211202,15,3,15
1883,tom1,039,20211202,15,3,15
1884,tom1,039,20211202,15,3,15
1885,tom1,040,20211202,14,3,14
1886,tom1,040,20211202,14,4,14
1887,tom1,040,20211202,14,4,14
1888,tom1,040,20211202,14,3,14
1889,tom1,042,20211202,15,3,15
1890,tom1,042,20211202,15,3,15
1891,tom1,044,20211202,15,3,15
1892,tom1,044,20211202,15,3,15
1893,tom1,045,20211202,15,3,15
1894,tom1,045,20211202,15,3,15
1895,tom1,054,20211204,14,1,14
1896,tom1,054,20211204,14,1,14
1897,tom1,054,20211204,14,1,14
1898,tom1,055,20211204,14,2,14
1899,tom1,055,20211204,14,2,14
1900,tom1,056,20211204,14,3,14
1901,tom1,056,20211204,14,3,14
1902,tom1,056,20211204,14,3,14
1903,tom1,057,20211204,14,3,14
1904,tom1,057,20211204,14,3,14
1905,tom1,058,20211204,15,3,15
1906,tom1,058,20211204,15,3,15
1907,tom1,058,20211204,15,3,15
1908,tom1,058,20211204,15,3,15
1909,tom1,059,20211204,14,4,14
1910,tom1,059,20211204,14,4,14
1911,tom1,059,20211204,14,3,14
1912,tom1,059,20211204,14,4,14
1913,tom1,062,20211204,15,3,15
1914,tom1,062,20211204,15,3,15
1915,tom1,062,20211204,15,3,15
1916,tom1,064,20211204,15,3,15
1917,tom1,064,20211204,15,3,15
1918,tom1,065,20211204,15,3,15
1919,tom1,065,20211204,15,3,15
1920,tom1,065,20211204,15,3,15
1921,tom1,065,20211204,15,3,15
1922,tom1,068,20211204,15,3,15
1923,tom1,068,20211204,15,3,15
1924,tom1,068,20211204,15,3,15
1925,tom1,081,20211205,14,4,14
1926,tom1,081,20211205,14,4,14
1927,tom1,081,20211205,14,4,14
1928,tom1,083,20211205,15,3,15
1929,tom1,083,20211205,15,3,15
1930,tom1,085,20211205,15,2,15
1931,tom1,085,20211205,15,3,15
1932,tom1,085,20211205,15,3,15
1933,tom1,086,20211205,14,3,14
1934,tom1,086,20211205,14,3,14
1935,tom1,086,20211205,14,3,14
1936,tom1,087,20211205,14,3,14
1937,tom1,087,20211205,14,3,14
1938,tom1,087,20211205,14,3,14
1939,tom1,087,20211205,14,3,14
1940,tom1,089,20211205,14,3,14
1941,tom1,089,20211205,14,3,14
1942,tom1,093,20211205,15,4,15
1943,tom1,095,20211205,15,3,15
1944,tom1,095,20211205,15,3,15
1945,tom1,096,20211205,14,5,14
1946,tom1,096,20211205,14,4,14
1947,tom1,096,20211205,14,4,14
1948,tom1,097,20211205,14,2,14
1949,tom1,097,20211205,14,2,14
1950,tom1,097,20211205,14,2,14
1951,tom1,098,20211205,15,3,15
1952,tom1,098,20211205,15,3,15
1953,tom1,098,20211205,15,3,15
1954,tom1,098,20211205,15,3,15
1955,tom1,001,20211207,16,3,16
1956,tom1,001,20211207,16,3,16
1957,tom1,001,20211207,16,3,16
1958,tom1,001,20211207,16,3,16
1959,tom1,002,20211207,16,2,16
1960,tom1,002,20211207,16,3,16
1961,tom1,002,20211207,16,3,16
1962,tom1,004,20211207,15,2,15
1963,tom1,004,20211207,15,3,15
1964,tom1,004,20211207,15,3,15
1965,tom1,004,20211207,15,3,15
1966,tom1,005,20211207,16,3,16
1967,tom1,005,20211207,16,3,16
1968,tom1,005,20211207,16,3,16
1969,tom1,007,20211207,16,3,16
1970,tom1,007,20211207,16,3,16
1971,tom1,007,20211207,16,3,16
1972,tom1,007,20211207,16,3,16
1973,tom1,009,20211207,15,3,15
1974,tom1,009,20211207,15,3,15
1975,tom1,009,20211207,15,3,15
1976,tom1,009,20211207,15,2,15
1977,tom1,014,20211207,15,3,15
1978,tom1,014,20211207,15,3,15
1979,tom1,014,20211207,15,3,15
1980,tom1,015,20211207,15,3,15
1981,tom1,015,20211207,15,3,15
1982,tom1,015,20211207,15,3,15
1983,tom1,016,20211207,15,2,15
1984,tom1,016,20211207,15,3,15
1985,tom1,016,20211207,15,3,15
1986,tom1,016,20211207,15,3,15
1987,tom1,018,20211207,15,3,15
1988,tom1,018,20211207,15,3,15
1989,tom1,019,20211207,16,3,16
1990,tom1,019,20211207,16,3,16
1991,tom1,021,20211208,16,2,16
1992,tom1,021,20211208,16,2,16
1993,tom1,021,20211208,16,2,16
1994,tom1,022,20211208,15,3,15
1995,tom1,022,20211208,15,3,15
1996,tom1,022,20211208,15,3,15
1997,tom1,022,20211208,15,4,15
1998,tom1,025,20211208,15,2,15
1999,tom1,025,20211208,15,3,15
2000,tom1,025,20211208,15,4,15
2001,tom1,028,20211208,15,3,15
2002,tom1,028,20211208,15,3,15
2003,tom1,033,20211208,15,3,15
2004,tom1,033,20211208,15,3,15
2005,tom1,033,20211208,15,3,15
2006,tom1,033,20211208,15,3,15
2007,tom1,035,20211208,15,3,15
2008,tom1,035,20211208,15,3,15
2009,tom1,035,20211208,15,4,15
2010,tom1,037,20211208,16,4,16
2011,tom1,037,20211208,16,3,16
2012,tom1,040,20211208,16,4,16
2013,tom1,040,20211208,16,4,16
2014,tom1,040,20211208,16,4,16
2015,tom1,041,20211209,16,2,16
2016,tom1,041,20211209,16,4,16
2017,tom1,041,20211209,16,4,16
2018,tom1,052,20211209,16,3,16
2019,tom1,052,20211209,16,3,16
2020,tom1,053,20211209,15,3,15
2021,tom1,053,20211209,15,3,15
2022,tom1,053,20211209,15,3,15
2023,tom1,056,20211209,15,3,15
2024,tom1,056,20211209,15,3,15
2025,tom1,069,20211211,15,3,15
2026,tom1,069,20211211,15,3,15
2027,tom1,071,20211211,12,3,12
2028,tom1,071,20211211,12,3,12
2029,tom1,071,20211211,12,3,12
2030,tom1,071,20211211,12,3,12
2031,tom1,076,20211211,15,3,15
2032,tom1,076,20211211,15,4,15
2033,tom1,076,20211211,15,4,15
2034,tom1,077,20211211,15,3,15
2035,tom1,077,20211211,15,3,15
2036,tom1,077,20211211,15,3,15
2037,tom1,077,20211211,15,3,15
2038,tom1,078,20211211,15,3,15
2039,tom1,078,20211211,15,3,15
2040,tom1,079,20211211,15,4,15
2041,tom1,079,20211211,15,4,15
2042,tom1,079,20211211,15,4,15
2043,tom1,079,20211211,15,4,15
2044,tom1,081,20211212,15,3,15
2045,tom1,081,20211212,15,3,15
2046,tom1,084,20211212,14,3,14
2047,tom1,095,20211212,16,4,16
2048,tom1,095,20211212,16,4,16
2049,tom1,095,20211212,16,5,16
2050,tom1,023,20211216,16,3,16
2051,tom1,024,20211216,16,4,16
2052,tom1,025,20211216,16,4,16
2053,tom1,025,20211216,16,3,16
2054,tom1,025,20211216,16,2,16
2055,tom1,025,20211216,16,3,16
2056,tom1,026,20211216,15,1,15
2057,tom1,026,20211216,15,2,15
2058,tom1,026,20211216,15,2,15
2059,tom1,027,20211216,15,4,15
2060,tom1,027,20211216,15,4,15
2061,tom1,027,20211216,15,4,15
2062,tom1,029,20211216,17,4,17
2063,tom1,029,20211216,17,4,17
2064,tom1,029,20211216,17,3,17
2065,tom1,029,20211216,17,3,17
2066,tom1,030,20211216,15,3,15
2067,tom1,030,20211216,15,3,15
2068,tom1,031,20211216,16,4,16
2069,tom1,031,20211216,16,4,16
2070,tom1,031,20211216,16,4,16
2071,tom1,032,20211216,17,3,17
2072,tom1,032,20211216,17,3,17
2073,tom1,032,20211216,17,3,17
2074,tom1,036,20211216,16,2,16
2075,tom1,036,20211216,16,2,16
2076,tom1,036,20211216,16,2,16
2077,tom1,036,20211216,16,2,16
2078,tom1,037,20211216,17,3,17
2079,tom1,037,20211216,17,4,17
2080,tom1,037,20211216,17,4,17
2081,tom1,038,20211216,16,2,16
2082,tom1,038,20211216,16,5,16
2083,tom1,038,20211216,16,4,16
2084,tom1,038,20211216,16,4,16
2085,tom1,039,20211216,16,3,16
2086,tom1,041,20211217,16,3,16
2087,tom1,042,20211217,15,3,15
2088,tom1,042,20211217,15,3,15
2089,tom1,042,20211217,15,3,15
2090,tom1,042,20211217,15,3,15
2091,tom1,043,20211217,16,2,16
2092,tom1,043,20211217,16,2,16
2093,tom1,043,20211217,16,2,16
2094,tom1,043,20211217,16,2,16
2095,tom1,044,20211217,16,3,16
2096,tom1,044,20211217,16,2,16
2097,tom1,044,20211217,16,2,16
2098,tom1,045,20211217,16,2,16
2099,tom1,045,20211217,16,2,16
2100,tom1,045,20211217,16,2,16
2101,tom1,046,20211217,15,4,15
2102,tom1,046,20211217,15,4,15
2103,tom1,047,20211217,16,3,16
2104,tom1,047,20211217,16,3,16
2105,tom1,047,20211217,16,3,16
2106,tom1,049,20211217,16,3,16
2107,tom1,050,20211217,16,2,16
2108,tom1,050,20211217,16,3,16
2109,tom1,050,20211217,16,3,16
2110,tom1,050,20211217,16,3,16
2111,tom1,051,20211217,16,4,16
2112,tom1,051,20211217,16,2,16
2113,tom1,051,20211217,16,4,16
2114,tom1,051,20211217,16,3,16
2115,tom1,052,20211217,17,3,17
2116,tom1,052,20211217,17,3,17
2117,tom1,052,20211217,17,2,17
2118,tom1,053,20211217,16,3,16
2119,tom1,054,20211217,15,4,15
2120,tom1,054,20211217,15,3,15
2121,tom1,054,20211217,15,3,15
2122,tom1,054,20211217,15,3,15
2123,tom1,055,20211217,15,3,15
2124,tom1,055,20211217,15,4,15
2125,tom1,057,20211217,15,3,15
2126,tom1,057,20211217,15,4,15
2127,tom1,059,20211217,15,3,15
2128,tom1,059,20211217,15,2,15
2129,tom1,059,20211217,15,3,15
2130,tom1,059,20211217,15,2,15
2131,tom1,060,20211217,16,2,16
2132,tom1,060,20211217,16,2,16
2133,tom1,064,20211218,16,4,16
2134,tom1,064,20211218,16,4,16
2135,tom1,065,20211218,16,3,16
2136,tom1,065,20211218,16,4,16
2137,tom1,068,20211218,16,2,16
2138,tom1,068,20211218,16,2,16
2139,tom1,068,20211218,16,3,16
2140,tom1,069,20211218,15,3,15
2141,tom1,069,20211218,15,2,15
2142,tom1,069,20211218,15,3,15
2143,tom1,069,20211218,15,3,15
2144,tom1,070,20211218,16,4,16
2145,tom1,070,20211218,16,4,16
2146,tom1,070,20211218,16,4,16
2147,tom1,071,20211218,16,4,16
2148,tom1,071,20211218,16,4,16
2149,tom1,071,20211218,16,4,16
2150,tom1,072,20211218,15,3,15
2151,tom1,072,20211218,15,4,15
2152,tom1,072,20211218,15,4,15
2153,tom1,072,20211218,15,3,15
2154,tom1,073,20211218,16,3,16
2155,tom1,073,20211218,16,4,16
2156,tom1,074,20211218,16,2,16
2157,tom1,075,20211218,16,4,16
2158,tom1,079,20211218,15,4,15
2159,tom1,080,20211218,15,3,15
2160,tom1,080,20211218,15,3,15
2161,tom1,080,20211218,15,3,15
2162,tom1,005,20211221,17,4,17
2163,tom1,005,20211221,17,4,17
2164,tom1,005,20211221,17,4,17
2165,tom1,014,20211221,16,1,16
2166,tom1,014,20211221,16,1,16
2167,tom1,015,20211221,16,3,16
2168,tom1,015,20211221,16,3,16
2169,tom1,015,20211221,16,3,16
2170,tom1,018,20211221,16,3,16
2171,tom1,019,20211221,17,3,17
2172,tom1,019,20211221,17,3,17
2173,tom1,020,20211221,16,2,16
2174,tom1,020,20211221,16,2,16
2175,tom1,020,20211221,16,2,16
2176,tom1,020,20211221,16,2,16
2177,tom1,025,20211223,16,4,16
2178,tom1,025,20211223,16,4,16
2179,tom1,025,20211223,16,4,16
2180,tom1,025,20211223,16,4,16
2181,tom1,028,20211223,16,2,16
2182,tom1,028,20211223,16,3,16
2183,tom1,028,20211223,16,2,16
2184,tom1,043,20211224,17,3,17
2185,tom1,046,20211224,16,2,16
2186,tom1,046,20211224,16,2,16
2187,tom1,046,20211224,16,2,16
2188,tom1,048,20211224,16,3,16
2189,tom1,048,20211224,16,4,16
2190,tom1,048,20211224,16,4,16
2191,tom1,048,20211224,16,4,16
2192,tom1,049,20211224,17,3,17
2193,tom1,049,20211224,17,3,17
2194,tom1,051,20211224,16,4,16
2195,tom1,053,20211224,16,3,16
2196,tom1,053,20211224,16,3,16
2197,tom1,053,20211224,16,2,16
2198,tom1,056,20211224,16,4,16
2199,tom1,056,20211224,16,4,16
2200,tom1,056,20211224,16,3,16
2201,tom1,056,20211224,16,4,16
2202,tom1,059,20211224,16,3,16
2203,tom1,059,20211224,16,4,16
2204,tom1,059,20211224,16,3,16
2205,tom1,060,20211224,17,4,17
2206,tom1,060,20211224,17,2,17
2207,tom1,064,20211225,17,3,17
2208,tom1,065,20211225,17,5,17
2209,tom1,065,20211225,17,5,17
2210,tom1,067,20211225,15,3,15
2211,tom1,067,20211225,15,4,15
2212,tom1,067,20211225,15,4,15
2213,tom1,072,20211225,16,4,16
2214,tom1,077,20211225,16,2,16
2215,tom1,077,20211225,16,2,16
2216,tom1,077,20211225,16,2,16
2217,tom1,078,20211225,16,3,16
2218,tom1,080,20211225,16,2,16
2219,tom1,080,20211225,16,4,16
2220,tom1,080,20211225,16,4,16
2221,tom1,091,20211226,15,3,15
2222,tom1,091,20211226,15,4,15
2223,tom1,093,20211226,14,2,14
2224,tom1,093,20211226,14,2,14
2225,tom1,093,20211226,14,2,14
2226,tom1,093,20211226,14,2,14
2227,tom1,094,20211226,17,2,17
2228,tom1,094,20211226,17,4,17
2229,tom1,094,20211226,17,4,17
2230,tom1,094,20211226,17,5,17
2231,tom1,095,20211226,13,2,13
2232,tom1,095,20211226,13,2,13
2233,tom1,096,20211226,15,3,15
2234,tom1,096,20211226,15,2,15
2235,tom1,099,20211226,14,2,14
2236,tom1,099,20211226,14,2,14
2237,tom2,001,20220101,18,4,18
2238,tom2,001,20220101,18,4,18
2239,tom2,001,20220101,18,4,18
2240,tom2,006,20220101,17,2,17
2241,tom2,006,20220101,17,2,17
2242,tom2,006,20220101,17,2,17
2243,tom2,007,20220101,18,4,18
2244,tom2,007,20220101,18,4,18
2245,tom2,007,20220101,18,4,18
2246,tom2,007,20220101,18,4,18
2247,tom2,010,20220101,17,2,17
2248,tom2,010,20220101,17,2,17
2249,tom2,013,20220101,18,4,18
2250,tom2,013,20220101,18,4,18
2251,tom2,013,20220101,18,4,18
2252,tom2,018,20220101,18,3,18
2253,tom2,018,20220101,18,3,18
2254,tom2,019,20220101,18,3,18
2255,tom2,019,20220101,18,3,18
2256,tom2,022,20220101,18,4,18
2257,tom2,022,20220101,18,4,18
2258,tom2,023,20220101,18,2,18
2259,tom2,023,20220101,18,2,18
2260,tom2,023,20220101,18,2,18
2261,tom2,026,20220101,17,4,17
2262,tom2,026,20220101,17,4,17
2263,tom2,026,20220101,17,4,17
2264,tom2,026,20220101,17,4,17
2265,tom2,026,20220101,17,4,17
2266,tom2,027,20220101,18,3,18
2267,tom2,027,20220101,18,3,18
2268,tom2,027,20220101,18,3,18
2269,tom2,027,20220101,18,3,18
2270,tom2,028,20220101,17,4,17
2271,tom2,029,20220101,18,3,18
2272,tom2,029,20220101,18,3,18
2273,tom2,029,20220101,18,3,18
2274,tom2,031,20220102,18,4,18
2275,tom2,031,20220102,18,4,18
2276,tom2,031,20220102,18,4,18
2277,tom2,032,20220102,18,3,18
2278,tom2,032,20220102,18,3,18
2279,tom2,033,20220102,18,4,18
2280,tom2,033,20220102,18,4,18
2281,tom2,033,20220102,18,4,18
2282,tom2,035,20220102,18,4,18
2283,tom2,035,20220102,18,4,18
2284,tom2,035,20220102,18,4,18
2285,tom2,035,20220102,18,4,18
2286,tom2,035,20220102,18,4,18
2287,tom2,036,20220102,17,2,17
2288,tom2,036,20220102,17,2,17
2289,tom2,036,20220102,17,2,17
2290,tom2,036,20220102,17,2,17
2291,tom2,037,20220102,18,4,18
2292,tom2,037,20220102,18,4,18
2293,tom2,037,20220102,18,4,18
2294,tom2,037,20220102,18,4,18
2295,tom2,037,20220102,18,4,18
2296,tom2,038,20220102,18,4,18
2297,tom2,039,20220102,18,4,18
2298,tom2,039,20220102,18,4,18
2299,tom2,039,20220102,18,4,18
2300,tom2,039,20220102,18,4,18
2301,tom2,040,20220102,17,2,17
2302,tom2,040,20220102,17,2,17
2303,tom2,040,20220102,17,2,17
2304,tom2,040,20220102,17,2,17
2305,tom2,041,20220102,18,3,18
2306,tom2,041,20220102,18,3,18
2307,tom2,042,20220102,18,4,18
2308,tom2,042,20220102,18,4,18
2309,tom2,042,20220102,18,4,18
2310,tom2,043,20220102,18,4,18
2311,tom2,043,20220102,18,4,18
2312,tom2,043,20220102,18,4,18
2313,tom2,043,20220102,18,4,18
2314,tom2,043,20220102,18,4,18
2315,tom2,044,20220102,18,4,18
2316,tom2,044,20220102,18,4,18
2317,tom2,044,20220102,18,4,18
2318,tom2,045,20220102,18,3,18
2319,tom2,045,20220102,18,3,18
2320,tom2,045,20220102,18,3,18
2321,tom2,046,20220102,18,2,18
2322,tom2,046,20220102,18,2,18
2323,tom2,046,20220102,18,2,18
2324,tom2,047,20220102,18,4,18
2325,tom2,047,20220102,18,4,18
2326,tom2,047,20220102,18,4,18
2327,tom2,048,20220102,18,3,18
2328,tom2,049,20220102,18,3,18
2329,tom2,049,20220102,18,3,18
2330,tom2,049,20220102,18,3,18
2331,tom2,049,20220102,18,3,18
2332,tom2,050,20220102,18,4,18
2333,tom2,050,20220102,18,4,18
2334,tom2,050,20220102,18,4,18
2335,tom2,051,20220102,18,4,18
2336,tom2,051,20220102,18,4,18
2337,tom2,051,20220102,18,3,18
2338,tom2,052,20220102,18,4,18
2339,tom2,052,20220102,18,4,18
2340,tom2,052,20220102,18,4,18
2341,tom2,052,20220102,18,4,18
2342,tom2,053,20220102,18,2,18
2343,tom2,053,20220102,18,2,18
2344,tom2,053,20220102,18,2,18
2345,tom2,053,20220102,18,2,18
2346,tom2,054,20220102,18,4,18
2347,tom2,054,20220102,18,4,18
2348,tom2,054,20220102,18,4,18
2349,tom2,054,20220102,18,4,18
2350,tom2,054,20220102,18,4,18
2351,tom2,055,20220102,18,4,18
2352,tom2,055,20220102,18,4,18
2353,tom2,055,20220102,18,4,18
2354,tom2,056,20220102,18,4,18
2355,tom2,056,20220102,18,4,18
2356,tom2,056,20220102,18,4,18
2357,tom2,056,20220102,18,4,18
2358,tom2,057,20220102,18,3,18
2359,tom2,057,20220102,18,3,18
2360,tom2,057,20220102,18,3,18
2361,tom2,058,20220102,17,4,17
2362,tom2,058,20220102,17,4,17
2363,tom2,058,20220102,17,4,17
2364,tom2,058,20220102,17,4,17
2365,tom2,059,20220102,18,4,18
2366,tom2,059,20220102,18,4,18
2367,tom2,059,20220102,18,4,18
2368,tom2,059,20220102,18,4,18
2369,tom2,059,20220102,18,4,18
2370,tom2,060,20220102,18,4,18
2371,tom2,060,20220102,18,4,18
2372,tom2,060,20220102,18,4,18
2373,tom2,061,20220102,18,4,18
2374,tom2,061,20220102,18,4,18
2375,tom2,061,20220102,18,4,18
2376,tom2,061,20220102,18,4,18
2377,tom2,061,20220102,18,4,18
2378,tom2,062,20220102,18,3,18
2379,tom2,062,20220102,18,3,18
2380,tom2,062,20220102,18,3,18
2381,tom2,062,20220102,18,3,18
2382,tom2,062,20220102,18,3,18
2383,tom2,063,20220102,18,4,18
2384,tom2,063,20220102,18,4,18
2385,tom2,063,20220102,18,4,18
2386,tom2,063,20220102,18,4,18
2387,tom2,064,20220102,17,3,17
2388,tom2,064,20220102,17,3,17
2389,tom2,064,20220102,17,3,17
2390,tom2,065,20220102,18,4,18
2391,tom2,065,20220102,18,4,18
2392,tom2,065,20220102,18,4,18
2393,tom2,066,20220102,17,2,17
2394,tom2,066,20220102,17,2,17
2395,tom2,066,20220102,17,2,17
2396,tom2,067,20220102,18,4,18
2397,tom2,067,20220102,18,4,18
2398,tom2,067,20220102,18,4,18
2399,tom2,067,20220102,18,4,18
2400,tom2,067,20220102,18,4,18
2401,tom2,068,20220102,19,4,19
2402,tom2,068,20220102,19,4,19
2403,tom2,068,20220102,19,4,19
2404,tom2,068,20220102,19,4,19
2405,tom2,069,20220102,18,4,18
2406,tom2,069,20220102,18,4,18
2407,tom2,069,20220102,18,4,18
2408,tom2,069,20220102,18,4,18
2409,tom2,069,20220102,18,4,18
2410,tom2,070,20220102,17,2,17
2411,tom2,070,20220102,17,2,17
2412,tom2,070,20220102,17,2,17
2413,tom2,070,20220102,17,2,17
2414,tom2,071,20220102,18,3,18
2415,tom2,071,20220102,18,3,18
2416,tom2,071,20220102,18,3,18
2417,tom2,071,20220102,18,3,18
2418,tom2,072,20220102,18,4,18
2419,tom2,072,20220102,18,4,18
2420,tom2,072,20220102,18,4,18
2421,tom2,072,20220102,18,4,18
2422,tom2,073,20220102,18,3,18
2423,tom2,073,20220102,18,4,18
2424,tom2,073,20220102,18,4,18
2425,tom2,073,20220102,18,4,18
2426,tom2,074,20220102,18,4,18
2427,tom2,074,20220102,18,4,18
2428,tom2,074,20220102,18,4,18
2429,tom2,074,20220102,18,4,18
2430,tom2,074,20220102,18,4,18
2431,tom2,079,20220102,18,3,18
2432,tom2,079,20220102,18,3,18
2433,tom2,079,20220102,18,3,18
2434,tom2,079,20220102,18,3,18
2435,tom2,079,20220102,18,3,18
2436,tom2,082,20220102,18,0,18
2437,tom2,082,20220102,18,4,18
2438,tom2,082,20220102,18,4,18
2439,tom2,082,20220102,18,4,18
2440,tom2,084,20220102,18,2,18
2441,tom2,084,20220102,18,2,18
2442,tom2,084,20220102,18,2,18
2443,tom2,084,20220102,18,2,18
2444,tom2,084,20220102,18,2,18
2445,tom2,086,20220102,18,4,18
2446,tom2,086,20220102,18,4,18
2447,tom2,086,20220102,18,4,18
2448,tom2,086,20220102,18,4,18
2449,tom2,088,20220102,18,3,18
2450,tom2,088,20220102,18,3,18
2451,tom2,088,20220102,18,3,18
2452,tom2,088,20220102,18,3,18
2453,tom2,088,20220102,18,3,18
2454,tom2,092,20220102,18,4,18
2455,tom2,092,20220102,18,4,18
2456,tom2,092,20220102,18,4,18
2457,tom2,096,20220102,18,3,18
2458,tom2,096,20220102,18,3,18
2459,tom2,100,20220102,18,2,18
2460,tom2,100,20220102,18,2,18
2461,tom2,100,20220102,18,2,18
2462,tom2,001,20220108,18,4,18
2463,tom2,001,20220108,18,4,18
2464,tom2,001,20220108,18,4,18
2465,tom2,001,20220108,18,4,18
2466,tom2,002,20220108,18,3,18
2467,tom2,002,20220108,18,3,18
2468,tom2,002,20220108,18,3,18
2469,tom2,002,20220108,18,3,18
2470,tom2,003,20220108,18,4,18
2471,tom2,003,20220108,18,4,18
2472,tom2,003,20220108,18,4,18
2473,tom2,003,20220108,18,4,18
2474,tom2,004,20220108,18,4,18
2475,tom2,004,20220108,18,4,18
2476,tom2,004,20220108,18,4,18
2477,tom2,004,20220108,18,4,18
2478,tom2,004,20220108,18,4,18
2479,tom2,005,20220108,19,4,19
2480,tom2,006,20220108,18,4,18
2481,tom2,006,20220108,18,4,18
2482,tom2,006,20220108,18,4,18
2483,tom2,006,20220108,18,4,18
2484,tom2,006,20220108,18,4,18
2485,tom2,007,20220108,19,4,19
2486,tom2,007,20220108,19,4,19
2487,tom2,007,20220108,19,3,19
2488,tom2,007,20220108,19,4,19
2489,tom2,008,20220108,19,2,19
2490,tom2,008,20220108,19,2,19
2491,tom2,008,20220108,19,2,19
2492,tom2,008,20220108,19,2,19
2493,tom2,009,20220108,18,2,18
2494,tom2,016,20220108,19,3,19
2495,tom2,016,20220108,19,3,19
2496,tom2,016,20220108,19,4,19
2497,tom2,017,20220108,19,4,19
2498,tom2,017,20220108,19,4,19
2499,tom2,017,20220108,19,4,19
2500,tom2,018,20220108,19,3,19
2501,tom2,018,20220108,19,3,19
2502,tom2,018,20220108,19,3,19
2503,tom2,018,20220108,19,3,19
2504,tom2,020,20220108,19,4,19
2505,tom2,020,20220108,19,4,19
2506,tom2,021,20220108,18,4,18
2507,tom2,021,20220108,18,4,18
2508,tom2,023,20220108,19,4,19
2509,tom2,023,20220108,19,4,19
2510,tom2,023,20220108,19,4,19
2511,tom2,032,20220108,18,3,18
2512,tom2,032,20220108,18,3,18
2513,tom2,032,20220108,18,3,18
2514,tom2,033,20220108,19,4,19
2515,tom2,033,20220108,19,4,19
2516,tom2,033,20220108,19,4,19
2517,tom2,033,20220108,19,4,19
2518,tom2,035,20220108,18,3,18
2519,tom2,035,20220108,18,3,18
2520,tom2,035,20220108,18,3,18
2521,tom2,048,20220109,18,3,18
2522,tom2,048,20220109,18,3,18
2523,tom2,049,20220109,18,4,18
2524,tom2,049,20220109,18,4,18
2525,tom2,049,20220109,18,4,18
2526,tom2,049,20220109,18,4,18
2527,tom2,056,20220109,19,4,19
2528,tom2,056,20220109,19,4,19
2529,tom2,057,20220109,19,3,19
2530,tom2,057,20220109,19,3,19
2531,tom2,058,20220109,19,4,19
2532,tom2,058,20220109,19,4,19
